game_id,season,play_id,posteam,defteam,home_team,away_team,posteam_type,winner_team,loser_team,posteam_win,yardline_100,down,ydstogo,qtr,half,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,posteam_spread,final_home_score,final_away_score
2022_06_JAX_IND,2022,1538,IND,JAX,IND,JAX,home,IND,JAX,1,32,1,10,2,1,370,370,2170,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1560,IND,JAX,IND,JAX,home,IND,JAX,1,32,2,10,2,1,366,366,2166,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1589,IND,JAX,IND,JAX,home,IND,JAX,1,19,1,10,2,1,323,323,2123,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1634,IND,JAX,IND,JAX,home,IND,JAX,1,25,2,16,2,1,273,273,2073,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1658,IND,JAX,IND,JAX,home,IND,JAX,1,17,3,8,2,1,232,232,2032,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1691,IND,JAX,IND,JAX,home,IND,JAX,1,8,1,8,2,1,226,226,2026,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1724,IND,JAX,IND,JAX,home,IND,JAX,1,18,1,18,2,1,220,220,2020,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1748,IND,JAX,IND,JAX,home,IND,JAX,1,12,2,12,2,1,177,177,1977,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1769,IND,JAX,IND,JAX,home,IND,JAX,1,4,3,4,2,1,131,131,1931,3,2,3,14,-11,-1,34,27
2022_06_JAX_IND,2022,1832,JAX,IND,IND,JAX,away,IND,JAX,0,77,1,10,2,1,121,121,1921,2,3,14,10,4,1,34,27
2022_06_JAX_IND,2022,1851,JAX,IND,IND,JAX,away,IND,JAX,0,84,2,17,2,1,117,117,1917,2,3,14,10,4,1,34,27
2022_06_JAX_IND,2022,1882,JAX,IND,IND,JAX,away,IND,JAX,0,79,3,12,2,1,109,109,1909,2,2,14,10,4,1,34,27
2022_06_JAX_IND,2022,1913,JAX,IND,IND,JAX,away,IND,JAX,0,81,4,14,2,1,104,104,1904,2,1,14,10,4,1,34,27
2022_06_JAX_IND,2022,1957,IND,JAX,IND,JAX,home,IND,JAX,1,61,1,10,2,1,91,91,1891,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,1981,IND,JAX,IND,JAX,home,IND,JAX,1,56,2,5,2,1,72,72,1872,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2005,IND,JAX,IND,JAX,home,IND,JAX,1,44,1,10,2,1,54,54,1854,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2027,IND,JAX,IND,JAX,home,IND,JAX,1,44,2,10,2,1,50,50,1850,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2049,IND,JAX,IND,JAX,home,IND,JAX,1,44,3,10,2,1,47,47,1847,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2078,IND,JAX,IND,JAX,home,IND,JAX,1,29,1,10,2,1,40,40,1840,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2107,IND,JAX,IND,JAX,home,IND,JAX,1,23,2,4,2,1,36,36,1836,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2141,IND,JAX,IND,JAX,home,IND,JAX,1,24,3,5,2,1,31,31,1831,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2163,IND,JAX,IND,JAX,home,IND,JAX,1,24,4,5,2,1,25,25,1825,1,2,10,14,-4,-1,34,27
2022_06_JAX_IND,2022,2252,JAX,IND,IND,JAX,away,IND,JAX,0,75,1,10,3,2,900,1800,1800,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2279,JAX,IND,IND,JAX,away,IND,JAX,0,48,1,10,3,2,857,1757,1757,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2300,JAX,IND,IND,JAX,away,IND,JAX,0,43,2,5,3,2,817,1717,1717,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2321,JAX,IND,IND,JAX,away,IND,JAX,0,39,3,1,3,2,778,1678,1678,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2354,JAX,IND,IND,JAX,away,IND,JAX,0,34,1,10,3,2,772,1672,1672,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2387,JAX,IND,IND,JAX,away,IND,JAX,0,28,2,4,3,2,750,1650,1650,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2411,JAX,IND,IND,JAX,away,IND,JAX,0,17,1,10,3,2,715,1615,1615,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2434,JAX,IND,IND,JAX,away,IND,JAX,0,22,1,15,3,2,696,1596,1596,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2458,JAX,IND,IND,JAX,away,IND,JAX,0,2,1,2,3,2,658,1558,1558,3,3,14,13,1,1,34,27
2022_06_JAX_IND,2022,2511,IND,JAX,IND,JAX,home,IND,JAX,1,75,1,10,3,2,655,1555,1555,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2533,IND,JAX,IND,JAX,home,IND,JAX,1,75,2,10,3,2,651,1551,1551,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2554,IND,JAX,IND,JAX,home,IND,JAX,1,72,3,7,3,2,611,1511,1511,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2578,IND,JAX,IND,JAX,home,IND,JAX,1,55,1,10,3,2,564,1464,1464,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2599,IND,JAX,IND,JAX,home,IND,JAX,1,54,2,9,3,2,528,1428,1428,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2623,IND,JAX,IND,JAX,home,IND,JAX,1,57,3,12,3,2,480,1380,1380,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2656,IND,JAX,IND,JAX,home,IND,JAX,1,42,1,10,3,2,475,1375,1375,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2677,IND,JAX,IND,JAX,home,IND,JAX,1,42,2,10,3,2,447,1347,1347,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2704,IND,JAX,IND,JAX,home,IND,JAX,1,24,1,10,3,2,415,1315,1315,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2728,IND,JAX,IND,JAX,home,IND,JAX,1,14,1,10,3,2,379,1279,1279,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2749,IND,JAX,IND,JAX,home,IND,JAX,1,3,1,3,3,2,347,1247,1247,3,3,13,21,-8,-1,34,27
2022_06_JAX_IND,2022,2807,JAX,IND,IND,JAX,away,IND,JAX,0,81,1,10,3,2,339,1239,1239,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2828,JAX,IND,IND,JAX,away,IND,JAX,0,70,1,10,3,2,299,1199,1199,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2857,JAX,IND,IND,JAX,away,IND,JAX,0,57,1,10,3,2,270,1170,1170,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2901,JAX,IND,IND,JAX,away,IND,JAX,0,57,2,10,3,2,233,1133,1133,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2926,JAX,IND,IND,JAX,away,IND,JAX,0,56,3,9,3,2,189,1089,1089,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2950,JAX,IND,IND,JAX,away,IND,JAX,0,41,1,10,3,2,154,1054,1054,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,2979,JAX,IND,IND,JAX,away,IND,JAX,0,33,2,2,3,2,123,1023,1023,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,3000,JAX,IND,IND,JAX,away,IND,JAX,0,32,3,1,3,2,79,979,979,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,3022,JAX,IND,IND,JAX,away,IND,JAX,0,32,4,1,3,2,74,974,974,3,3,21,19,2,1,34,27
2022_06_JAX_IND,2022,3050,IND,JAX,IND,JAX,home,IND,JAX,1,66,1,10,3,2,69,969,969,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3074,IND,JAX,IND,JAX,home,IND,JAX,1,64,2,8,3,2,41,941,941,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3108,IND,JAX,IND,JAX,home,IND,JAX,1,63,3,7,3,2,11,911,911,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3151,IND,JAX,IND,JAX,home,IND,JAX,1,48,1,10,4,2,900,900,900,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3175,IND,JAX,IND,JAX,home,IND,JAX,1,36,1,10,4,2,873,873,873,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3196,IND,JAX,IND,JAX,home,IND,JAX,1,33,2,7,4,2,841,841,841,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3220,IND,JAX,IND,JAX,home,IND,JAX,1,27,3,1,4,2,815,815,815,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3241,IND,JAX,IND,JAX,home,IND,JAX,1,25,1,10,4,2,782,782,782,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3274,IND,JAX,IND,JAX,home,IND,JAX,1,10,1,10,4,2,777,777,777,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3296,IND,JAX,IND,JAX,home,IND,JAX,1,10,2,10,4,2,772,772,772,3,3,19,21,-2,-1,34,27
2022_06_JAX_IND,2022,3359,JAX,IND,IND,JAX,away,IND,JAX,0,84,1,10,4,2,762,762,762,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3380,JAX,IND,IND,JAX,away,IND,JAX,0,81,2,7,4,2,726,726,726,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3404,JAX,IND,IND,JAX,away,IND,JAX,0,86,3,12,4,2,682,682,682,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3437,JAX,IND,IND,JAX,away,IND,JAX,0,79,1,10,4,2,676,676,676,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3458,JAX,IND,IND,JAX,away,IND,JAX,0,81,2,12,4,2,635,635,635,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3482,JAX,IND,IND,JAX,away,IND,JAX,0,82,3,13,4,2,597,597,597,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3511,JAX,IND,IND,JAX,away,IND,JAX,0,64,1,10,4,2,573,573,573,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3535,JAX,IND,IND,JAX,away,IND,JAX,0,58,2,4,4,2,534,534,534,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3556,JAX,IND,IND,JAX,away,IND,JAX,0,57,3,3,4,2,495,495,495,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3577,JAX,IND,IND,JAX,away,IND,JAX,0,51,1,10,4,2,454,454,454,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3601,JAX,IND,IND,JAX,away,IND,JAX,0,45,2,4,4,2,421,421,421,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3622,JAX,IND,IND,JAX,away,IND,JAX,0,43,3,2,4,2,391,391,391,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3643,JAX,IND,IND,JAX,away,IND,JAX,0,42,4,1,4,2,348,348,348,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3664,JAX,IND,IND,JAX,away,IND,JAX,0,40,1,10,4,2,309,309,309,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3688,JAX,IND,IND,JAX,away,IND,JAX,0,34,2,4,4,2,279,279,279,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3720,JAX,IND,IND,JAX,away,IND,JAX,0,28,1,10,4,2,259,259,259,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3746,JAX,IND,IND,JAX,away,IND,JAX,0,15,1,10,4,2,252,252,252,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3772,JAX,IND,IND,JAX,away,IND,JAX,0,7,2,2,4,2,210,210,210,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3793,JAX,IND,IND,JAX,away,IND,JAX,0,4,1,4,4,2,168,168,168,3,3,21,26,-5,1,34,27
2022_06_JAX_IND,2022,3854,IND,JAX,IND,JAX,home,IND,JAX,1,66,1,10,4,2,158,158,158,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,3876,IND,JAX,IND,JAX,home,IND,JAX,1,66,2,10,4,2,154,154,154,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,3900,IND,JAX,IND,JAX,home,IND,JAX,1,60,3,4,4,2,132,132,132,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,3929,IND,JAX,IND,JAX,home,IND,JAX,1,56,1,10,4,2,120,120,120,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,3960,IND,JAX,IND,JAX,home,IND,JAX,1,51,2,5,4,2,88,88,88,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,3989,IND,JAX,IND,JAX,home,IND,JAX,1,44,1,10,4,2,59,59,59,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4011,IND,JAX,IND,JAX,home,IND,JAX,1,44,2,10,4,2,53,53,53,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4033,IND,JAX,IND,JAX,home,IND,JAX,1,44,3,10,4,2,49,49,49,3,3,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4057,IND,JAX,IND,JAX,home,IND,JAX,1,29,1,10,4,2,42,42,42,3,2,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4087,IND,JAX,IND,JAX,home,IND,JAX,1,33,2,14,4,2,29,29,29,2,2,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4115,IND,JAX,IND,JAX,home,IND,JAX,1,32,3,13,4,2,23,23,23,2,1,26,27,-1,-1,34,27
2022_06_JAX_IND,2022,4190,JAX,IND,IND,JAX,away,IND,JAX,0,75,1,10,4,2,11,11,11,1,1,27,34,-7,1,34,27
2022_06_JAX_IND,2022,4214,JAX,IND,IND,JAX,away,IND,JAX,0,59,1,10,4,2,3,3,3,0,1,27,34,-7,1,34,27
2022_06_MIN_MIA,2022,56,MIN,MIA,MIA,MIN,away,MIN,MIA,1,75,1,10,1,1,900,1800,3600,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,85,MIN,MIA,MIA,MIN,away,MIN,MIA,1,67,2,2,1,1,865,1765,3565,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,106,MIN,MIA,MIA,MIN,away,MIN,MIA,1,67,3,2,1,1,825,1725,3525,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,128,MIN,MIA,MIA,MIN,away,MIN,MIA,1,67,4,2,1,1,820,1720,3520,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,157,MIA,MIN,MIA,MIN,home,MIN,MIA,0,75,1,10,1,1,810,1710,3510,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,181,MIA,MIN,MIA,MIN,home,MIN,MIA,0,67,2,2,1,1,777,1677,3477,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,210,MIA,MIN,MIA,MIN,home,MIN,MIA,0,65,1,10,1,1,741,1641,3441,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,231,MIA,MIN,MIA,MIN,home,MIN,MIA,0,61,2,6,1,1,705,1605,3405,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,252,MIA,MIN,MIA,MIN,home,MIN,MIA,0,62,3,7,1,1,664,1564,3364,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,273,MIA,MIN,MIA,MIN,home,MIN,MIA,0,53,1,10,1,1,620,1520,3320,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,295,MIA,MIN,MIA,MIN,home,MIN,MIA,0,53,2,10,1,1,614,1514,3314,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,319,MIA,MIN,MIA,MIN,home,MIN,MIA,0,35,1,10,1,1,570,1470,3270,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,340,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,2,9,1,1,531,1431,3231,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,362,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,3,9,1,1,528,1428,3228,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,381,MIA,MIN,MIA,MIN,home,MIN,MIA,0,42,4,17,1,1,487,1387,3187,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,400,MIN,MIA,MIA,MIN,away,MIN,MIA,1,94,1,10,1,1,479,1379,3179,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,421,MIN,MIA,MIA,MIN,away,MIN,MIA,1,93,2,9,1,1,435,1335,3135,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,447,MIN,MIA,MIA,MIN,away,MIN,MIA,1,93,3,9,1,1,398,1298,3098,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,469,MIN,MIA,MIA,MIN,away,MIN,MIA,1,93,4,9,1,1,393,1293,3093,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,494,MIA,MIN,MIA,MIN,home,MIN,MIA,0,82,1,10,1,1,380,1280,3080,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,518,MIA,MIN,MIA,MIN,home,MIN,MIA,0,52,1,10,1,1,344,1244,3044,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,549,MIA,MIN,MIA,MIN,home,MIN,MIA,0,36,1,10,1,1,306,1206,3006,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,573,MIA,MIN,MIA,MIN,home,MIN,MIA,0,27,2,1,1,1,266,1166,2966,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,596,MIA,MIN,MIA,MIN,home,MIN,MIA,0,24,1,10,1,1,225,1125,2925,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,619,MIA,MIN,MIA,MIN,home,MIN,MIA,0,29,1,15,1,1,204,1104,2904,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,664,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,1,20,1,1,177,1077,2877,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,699,MIA,MIN,MIA,MIN,home,MIN,MIA,0,44,1,30,1,1,143,1043,2843,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,723,MIA,MIN,MIA,MIN,home,MIN,MIA,0,26,2,12,1,1,97,997,2797,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,763,MIA,MIN,MIA,MIN,home,MIN,MIA,0,36,2,22,1,1,68,968,2768,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,785,MIA,MIN,MIA,MIN,home,MIN,MIA,0,36,3,22,1,1,64,964,2764,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,825,MIA,MIN,MIA,MIN,home,MIN,MIA,0,42,3,28,1,1,34,934,2734,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,847,MIA,MIN,MIA,MIN,home,MIN,MIA,0,42,4,28,1,1,31,931,2731,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,864,MIN,MIA,MIA,MIN,away,MIN,MIA,1,80,1,10,1,1,23,923,2723,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,886,MIN,MIA,MIA,MIN,away,MIN,MIA,1,80,2,10,1,1,16,916,2716,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,934,MIN,MIA,MIA,MIN,away,MIN,MIA,1,77,3,7,2,1,900,900,2700,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,956,MIN,MIA,MIA,MIN,away,MIN,MIA,1,77,4,7,2,1,895,895,2695,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,975,MIA,MIN,MIA,MIN,home,MIN,MIA,0,72,1,10,2,1,887,887,2687,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,996,MIA,MIN,MIA,MIN,home,MIN,MIA,0,70,2,8,2,1,848,848,2648,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1018,MIA,MIN,MIA,MIN,home,MIN,MIA,0,70,3,8,2,1,842,842,2642,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1045,MIA,MIN,MIA,MIN,home,MIN,MIA,0,70,4,8,2,1,838,838,2638,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1070,MIN,MIA,MIA,MIN,away,MIN,MIA,1,84,1,10,2,1,828,828,2628,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,1091,MIN,MIA,MIA,MIN,away,MIN,MIA,1,81,2,7,2,1,794,794,2594,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,1110,MIN,MIA,MIA,MIN,away,MIN,MIA,1,85,3,11,2,1,751,751,2551,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,1134,MIN,MIA,MIA,MIN,away,MIN,MIA,1,81,4,7,2,1,707,707,2507,3,3,0,0,0,-3,16,24
2022_06_MIN_MIA,2022,1152,MIA,MIN,MIA,MIN,home,MIN,MIA,0,62,1,10,2,1,698,698,2498,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1177,MIA,MIN,MIA,MIN,home,MIN,MIA,0,63,2,11,2,1,652,652,2452,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1201,MIA,MIN,MIA,MIN,home,MIN,MIA,0,46,1,10,2,1,611,611,2411,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1222,MIA,MIN,MIA,MIN,home,MIN,MIA,0,39,2,3,2,1,572,572,2372,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1243,MIA,MIN,MIA,MIN,home,MIN,MIA,0,37,3,1,2,1,526,526,2326,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1264,MIA,MIN,MIA,MIN,home,MIN,MIA,0,35,1,10,2,1,489,489,2289,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1285,MIA,MIN,MIA,MIN,home,MIN,MIA,0,28,2,3,2,1,452,452,2252,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1306,MIA,MIN,MIA,MIN,home,MIN,MIA,0,26,3,1,2,1,416,416,2216,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1327,MIA,MIN,MIA,MIN,home,MIN,MIA,0,26,4,1,2,1,370,370,2170,3,3,0,0,0,3,16,24
2022_06_MIN_MIA,2022,1361,MIN,MIA,MIA,MIN,away,MIN,MIA,1,75,1,10,2,1,365,365,2165,3,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1399,MIN,MIA,MIA,MIN,away,MIN,MIA,1,61,1,10,2,1,343,343,2143,3,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1428,MIN,MIA,MIA,MIN,away,MIN,MIA,1,50,1,10,2,1,305,305,2105,3,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1457,MIN,MIA,MIA,MIN,away,MIN,MIA,1,30,1,10,2,1,271,271,2071,3,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1478,MIN,MIA,MIA,MIN,away,MIN,MIA,1,27,2,7,2,1,231,231,2031,2,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1509,MIN,MIA,MIA,MIN,away,MIN,MIA,1,26,3,6,2,1,190,190,1990,2,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1544,MIN,MIA,MIA,MIN,away,MIN,MIA,1,1,1,1,2,1,157,157,1957,2,3,0,3,-3,-3,16,24
2022_06_MIN_MIA,2022,1624,MIA,MIN,MIA,MIN,home,MIN,MIA,0,53,1,10,2,1,145,145,1945,3,2,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1659,MIA,MIN,MIA,MIN,home,MIN,MIA,0,53,2,10,2,1,140,140,1940,3,2,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1681,MIA,MIN,MIA,MIN,home,MIN,MIA,0,53,3,10,2,1,137,137,1937,3,2,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1705,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,1,10,2,1,120,120,1920,3,2,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1739,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,2,10,2,1,115,115,1915,3,2,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1760,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,3,10,2,1,108,108,1908,3,1,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1789,MIA,MIN,MIA,MIN,home,MIN,MIA,0,34,4,10,2,1,105,105,1905,3,1,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1809,MIN,MIA,MIA,MIN,away,MIN,MIA,1,58,1,10,2,1,100,100,1900,1,3,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,1828,MIN,MIA,MIA,MIN,away,MIN,MIA,1,66,2,18,2,1,65,65,1865,1,3,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,1852,MIN,MIA,MIA,MIN,away,MIN,MIA,1,52,3,4,2,1,39,39,1839,1,3,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,1874,MIN,MIA,MIA,MIN,away,MIN,MIA,1,52,4,4,2,1,35,35,1835,1,3,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,1893,MIA,MIN,MIA,MIN,home,MIN,MIA,0,89,1,10,2,1,28,28,1828,3,1,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1917,MIA,MIN,MIA,MIN,home,MIN,MIA,0,75,1,10,2,1,23,23,1823,2,1,3,7,-4,3,16,24
2022_06_MIN_MIA,2022,1978,MIN,MIA,MIA,MIN,away,MIN,MIA,1,41,1,10,2,1,18,18,1818,1,2,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,2011,MIN,MIA,MIA,MIN,away,MIN,MIA,1,20,1,10,2,1,13,13,1813,1,2,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,2032,MIN,MIA,MIA,MIN,away,MIN,MIA,1,15,2,5,2,1,7,7,1807,0,2,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,2061,MIN,MIA,MIA,MIN,away,MIN,MIA,1,15,3,5,2,1,2,2,1802,0,2,7,3,4,-3,16,24
2022_06_MIN_MIA,2022,2121,MIA,MIN,MIA,MIN,home,MIN,MIA,0,75,1,10,3,2,900,1800,1800,3,3,3,10,-7,3,16,24
2022_06_MIN_MIA,2022,2145,MIA,MIN,MIA,MIN,home,MIN,MIA,0,73,2,8,3,2,860,1760,1760,3,3,3,10,-7,3,16,24
2022_06_MIN_MIA,2022,2169,MIA,MIN,MIA,MIN,home,MIN,MIA,0,66,3,1,3,2,827,1727,1727,3,3,3,10,-7,3,16,24
2022_06_MIN_MIA,2022,2202,MIA,MIN,MIA,MIN,home,MIN,MIA,0,66,4,1,3,2,811,1711,1711,3,3,3,10,-7,3,16,24
2022_06_MIN_MIA,2022,2230,MIN,MIA,MIA,MIN,away,MIN,MIA,1,33,1,10,3,2,803,1703,1703,3,3,10,3,7,-3,16,24
