season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,under_safety_car,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,very_short_stop_proxy,plot_group,constructor_n,circuit_n
2022,18,Japanese Grand Prix,Suzuka Circuit,gasly,7,3,24.966,alphatauri,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,202,24
2022,18,Japanese Grand Prix,Suzuka Circuit,gasly,19,4,23.966,alphatauri,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,202,24
2022,18,Japanese Grand Prix,Suzuka Circuit,hamilton,7,2,25.059,mercedes,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,278,24
2022,18,Japanese Grand Prix,Suzuka Circuit,kevinmagnussen,7,2,25.594,haas,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,272,24
2022,18,Japanese Grand Prix,Suzuka Circuit,latifi,5,2,24.785,williams,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,271,24
2022,18,Japanese Grand Prix,Suzuka Circuit,leclerc,7,2,25.899,ferrari,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,259,24
2022,18,Japanese Grand Prix,Suzuka Circuit,maxverstappen,7,2,24.308,red_bull,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,292,24
2022,18,Japanese Grand Prix,Suzuka Circuit,mickschumacher,11,2,24.608,haas,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,272,24
2022,18,Japanese Grand Prix,Suzuka Circuit,norris,6,2,24.595,mclaren,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,270,24
2022,18,Japanese Grand Prix,Suzuka Circuit,ocon,7,2,25.172,alpine,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,249,24
2022,18,Japanese Grand Prix,Suzuka Circuit,perez,7,2,25.322,red_bull,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,292,24
2022,18,Japanese Grand Prix,Suzuka Circuit,ricciardo,8,2,25.377,mclaren,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,270,24
2022,18,Japanese Grand Prix,Suzuka Circuit,russell,7,2,28.728,mercedes,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,278,24
2022,18,Japanese Grand Prix,Suzuka Circuit,stroll,7,2,24.005,aston_martin,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,271,24
2022,18,Japanese Grand Prix,Suzuka Circuit,stroll,19,3,23.87,aston_martin,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,271,24
2022,18,Japanese Grand Prix,Suzuka Circuit,tsunoda,7,2,24.439,alphatauri,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,202,24
2022,18,Japanese Grand Prix,Suzuka Circuit,tsunoda,20,3,23.756,alphatauri,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,202,24
2022,18,Japanese Grand Prix,Suzuka Circuit,vettel,5,2,24.218,aston_martin,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,271,24
2022,18,Japanese Grand Prix,Suzuka Circuit,zhou,9,2,24.563,alfa,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,194,24
2022,18,Japanese Grand Prix,Suzuka Circuit,zhou,18,3,24.266,alfa,0,1,0.07495069033530571,25.8685,1,0,Excluded: abnormal long stop,194,24
2022,19,United States Grand Prix,Circuit of the Americas,albon,9,1,24.624,williams,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,albon,18,2,24.311,williams,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,alonso,18,1,23.87,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,249,135
2022,19,United States Grand Prix,Circuit of the Americas,alonso,22,2,39.707,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,249,135
2022,19,United States Grand Prix,Circuit of the Americas,bottas,10,1,25.013,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,194,135
2022,19,United States Grand Prix,Circuit of the Americas,gasly,11,1,23.67,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,202,135
2022,19,United States Grand Prix,Circuit of the Americas,gasly,32,2,28.918,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,202,135
2022,19,United States Grand Prix,Circuit of the Americas,hamilton,12,1,24.362,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,278,135
2022,19,United States Grand Prix,Circuit of the Americas,hamilton,34,2,24.135,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,278,135
2022,19,United States Grand Prix,Circuit of the Americas,kevinmagnussen,18,1,29.039,haas,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,272,135
2022,19,United States Grand Prix,Circuit of the Americas,latifi,5,1,25.321,williams,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,latifi,18,2,24.195,williams,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,leclerc,18,1,24.314,ferrari,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,259,135
2022,19,United States Grand Prix,Circuit of the Americas,leclerc,35,2,23.755,ferrari,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,259,135
2022,19,United States Grand Prix,Circuit of the Americas,maxverstappen,13,1,23.866,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,292,135
2022,19,United States Grand Prix,Circuit of the Americas,maxverstappen,35,2,32.254,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,292,135
2022,19,United States Grand Prix,Circuit of the Americas,mickschumacher,18,1,25.209,haas,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,272,135
2022,19,United States Grand Prix,Circuit of the Americas,mickschumacher,33,2,24.651,haas,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,272,135
2022,19,United States Grand Prix,Circuit of the Americas,norris,14,1,24.026,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,270,135
2022,19,United States Grand Prix,Circuit of the Americas,norris,34,2,23.702,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,270,135
2022,19,United States Grand Prix,Circuit of the Americas,ocon,18,1,24.816,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,249,135
2022,19,United States Grand Prix,Circuit of the Americas,ocon,45,2,24.711,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,249,135
2022,19,United States Grand Prix,Circuit of the Americas,perez,14,1,23.403,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,292,135
2022,19,United States Grand Prix,Circuit of the Americas,perez,38,2,24.801,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,292,135
2022,19,United States Grand Prix,Circuit of the Americas,ricciardo,10,1,26.206,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,270,135
2022,19,United States Grand Prix,Circuit of the Americas,ricciardo,35,2,24.436,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,270,135
2022,19,United States Grand Prix,Circuit of the Americas,russell,13,1,30.038,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,278,135
2022,19,United States Grand Prix,Circuit of the Americas,russell,36,2,24.509,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,278,135
2022,19,United States Grand Prix,Circuit of the Americas,russell,54,3,23.947,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,278,135
2022,19,United States Grand Prix,Circuit of the Americas,stroll,15,1,25.417,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,tsunoda,10,1,23.688,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,202,135
2022,19,United States Grand Prix,Circuit of the Americas,tsunoda,33,2,23.241,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,202,135
2022,19,United States Grand Prix,Circuit of the Americas,vettel,18,1,24.307,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,vettel,41,2,38.157,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,271,135
2022,19,United States Grand Prix,Circuit of the Americas,zhou,9,1,27.326,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,194,135
2022,19,United States Grand Prix,Circuit of the Americas,zhou,23,2,25.015,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,Excluded: abnormal long stop,194,135
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,albon,38,1,23.182,williams,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,alonso,40,1,23.159,alpine,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,249,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,39,1,23.863,alfa,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,194,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,gasly,40,1,29.168,alphatauri,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,202,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,hamilton,29,1,23.194,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,278,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,kevinmagnussen,38,1,23.722,haas,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,272,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,23,1,23.826,williams,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,52,2,24.039,williams,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,leclerc,28,1,22.193,ferrari,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,259,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,maxverstappen,25,1,22.487,red_bull,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,292,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,mickschumacher,24,1,23.679,haas,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,272,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,norris,31,1,22.585,mclaren,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,270,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ocon,33,1,22.343,alpine,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,249,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,perez,23,1,24.892,red_bull,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,292,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ricciardo,44,1,22.28,mclaren,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,270,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,34,1,22.795,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,278,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,69,2,23.118,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,278,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,sainz,29,1,23.469,ferrari,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,259,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,17,1,23.509,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,40,2,23.119,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,tsunoda,29,1,22.468,alphatauri,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,202,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,vettel,38,1,22.534,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,271,85
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,zhou,45,1,24.218,alfa,0,1,0.024655547498187092,24.824599999999997,1,0,Excluded: abnormal long stop,194,85
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,4,1,24.361,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,25,2,23.352,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,47,3,23.322,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,14,1,23.478,alpine,0,0,0,29.9687,1,0,Excluded: abnormal long stop,249,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,35,2,28.855,alpine,0,0,0,29.9687,1,0,Excluded: abnormal long stop,249,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,52,3,23.79,alpine,0,0,0,29.9687,1,0,Excluded: abnormal long stop,249,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,24,1,23.908,alfa,0,0,0,29.9687,1,0,Excluded: abnormal long stop,194,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,45,2,24.616,alfa,0,0,0,29.9687,1,0,Excluded: abnormal long stop,194,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,19,1,23.46,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,35,2,23.328,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,52,3,23.009,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,29,1,24.081,mercedes,0,0,0,29.9687,1,0,Excluded: abnormal long stop,278,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,48,2,23.415,mercedes,0,0,0,29.9687,1,0,Excluded: abnormal long stop,278,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,20,1,28.807,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,32,2,24.292,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,52,3,23.64,williams,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,7,1,30.08,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,21,2,23.172,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,44,3,23.124,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,7,1,30.942,red_bull,0,0,0,29.9687,1,0,Excluded: abnormal long stop,292,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,23,2,31.682,red_bull,0,0,0,29.9687,1,0,Excluded: abnormal long stop,292,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,48,3,24.102,red_bull,0,0,0,29.9687,1,0,Excluded: abnormal long stop,292,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,24,1,24.487,haas,0,0,0,29.9687,1,0,Excluded: abnormal long stop,272,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,46,2,25.156,haas,0,0,0,29.9687,1,0,Excluded: abnormal long stop,272,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,24,1,29.338,mclaren,0,0,0,29.9687,1,0,Excluded: abnormal long stop,270,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,45,2,24.669,mclaren,0,0,0,29.9687,1,0,Excluded: abnormal long stop,270,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,24,1,23.868,alpine,0,0,0,29.9687,1,0,Excluded: abnormal long stop,249,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,47,2,24.445,alpine,0,0,0,29.9687,1,0,Excluded: abnormal long stop,249,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,23,1,22.869,red_bull,0,0,0,29.9687,1,0,Excluded: abnormal long stop,292,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,47,2,23.152,red_bull,0,0,0,29.9687,1,0,Excluded: abnormal long stop,292,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,24,1,23.521,mercedes,0,0,0,29.9687,1,0,Excluded: abnormal long stop,278,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,49,2,23.48,mercedes,0,0,0,29.9687,1,0,Excluded: abnormal long stop,278,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,17,1,25.206,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,36,2,23.483,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,53,3,23.816,ferrari,0,0,0,29.9687,1,0,Excluded: abnormal long stop,259,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,29,1,23.469,aston_martin,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,48,2,23.764,aston_martin,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,20,1,23.287,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,40,2,23.645,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,54,3,23.635,alphatauri,0,0,0,29.9687,1,0,Excluded: abnormal long stop,202,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,26,1,24.248,aston_martin,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,45,2,24.028,aston_martin,0,0,0,29.9687,1,0,Excluded: abnormal long stop,271,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,zhou,16,1,24.332,alfa,0,0,0,29.9687,1,0,Excluded: abnormal long stop,194,153
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,zhou,37,2,25.111,alfa,0,0,0,29.9687,1,0,Excluded: abnormal long stop,194,153
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,albon,12,1,21.793,williams,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,albon,35,2,21.798,williams,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,alonso,19,1,21.74,alpine,0,0,0,24.7085,1,0,Excluded: abnormal long stop,249,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,bottas,30,1,22.573,alfa,0,0,0,24.7085,1,0,Excluded: abnormal long stop,194,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,14,1,21.855,alphatauri,0,0,0,24.7085,1,0,Excluded: abnormal long stop,202,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,hamilton,18,1,21.27,mercedes,0,0,0,24.7085,1,0,Excluded: abnormal long stop,278,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,kevinmagnussen,28,1,22.387,haas,0,0,0,24.7085,1,0,Excluded: abnormal long stop,272,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,15,1,22.423,williams,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,38,2,25.174,williams,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,leclerc,21,1,22.21,ferrari,0,0,0,24.7085,1,0,Excluded: abnormal long stop,259,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,maxverstappen,20,1,22.735,red_bull,0,0,0,24.7085,1,0,Excluded: abnormal long stop,292,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,14,1,22.276,haas,0,0,0,24.7085,1,0,Excluded: abnormal long stop,272,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,34,2,23.53,haas,0,0,0,24.7085,1,0,Excluded: abnormal long stop,272,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,15,1,22.234,mclaren,0,0,0,24.7085,1,0,Excluded: abnormal long stop,270,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,42,2,21.559,mclaren,0,0,0,24.7085,1,0,Excluded: abnormal long stop,270,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ocon,14,1,21.895,alpine,0,0,0,24.7085,1,0,Excluded: abnormal long stop,249,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ocon,41,2,21.734,alpine,0,0,0,24.7085,1,0,Excluded: abnormal long stop,249,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,15,1,21.36,red_bull,0,0,0,24.7085,1,0,Excluded: abnormal long stop,292,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,33,2,21.367,red_bull,0,0,0,24.7085,1,0,Excluded: abnormal long stop,292,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ricciardo,19,1,21.893,mclaren,0,0,0,24.7085,1,0,Excluded: abnormal long stop,270,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,russell,15,1,24.243,mercedes,0,0,0,24.7085,1,0,Excluded: abnormal long stop,278,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,russell,39,2,27.931,mercedes,0,0,0,24.7085,1,0,Excluded: abnormal long stop,278,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,sainz,17,1,21.93,ferrari,0,0,0,24.7085,1,0,Excluded: abnormal long stop,259,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,sainz,39,2,21.575,ferrari,0,0,0,24.7085,1,0,Excluded: abnormal long stop,259,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,stroll,13,1,21.814,aston_martin,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,stroll,40,2,21.802,aston_martin,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,tsunoda,14,1,21.591,alphatauri,0,0,0,24.7085,1,0,Excluded: abnormal long stop,202,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,tsunoda,38,2,22.262,alphatauri,0,0,0,24.7085,1,0,Excluded: abnormal long stop,202,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,vettel,25,1,23.186,aston_martin,0,0,0,24.7085,1,0,Excluded: abnormal long stop,271,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,zhou,15,1,22.435,alfa,0,0,0,24.7085,1,0,Excluded: abnormal long stop,194,125
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,zhou,44,2,23.159,alfa,0,0,0,24.7085,1,0,Excluded: abnormal long stop,194,125
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,11,1,25.054,williams,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,271,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,26,2,24.92,williams,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,271,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,40,3,24.458,williams,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,271,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,alonso,14,1,25.8,aston_martin,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,271,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,alonso,34,2,24.869,aston_martin,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,271,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,bottas,11,1,25.399,alfa,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,194,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,bottas,29,2,25.643,alfa,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,194,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,devries,11,1,25.018,alphatauri,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,202,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,devries,27,2,25.234,alphatauri,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,202,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,gasly,9,1,25.885,alpine,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,249,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,gasly,25,2,24.879,alpine,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,249,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,gasly,40,3,24.736,alpine,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,249,190
2023,1,Bahrain Grand Prix,Bahrain International Circuit,hamilton,12,1,24.682,mercedes,0,0,0,35.92039999999999,1,0,Excluded: abnormal long stop,278,190
