term,estimate,std.error,statistic,p.value,conf.low,conf.high
constructorferrari,-0.5641518362103617,0.3792588084315091,-1.4875114925965989,0.13699869873893253,-1.3078249770863914,0.17952130466566807
constructorhaas,0.6591370604201523,0.3757916212138863,1.7539961596030278,0.0795467064779894,-0.07773741434500081,1.3960115351853055
constructormclaren,-0.39493250949841446,0.37551314778374145,-1.051714199167952,0.29302655020426016,-1.1312609370634965,0.3413959180666675
constructormercedes,-0.2948843645331808,0.37470258510547527,-0.7869824662409884,0.4313624782917066,-1.0296233927766858,0.43985466371032433
constructorrb,0.7486596124237807,0.5617914535557378,1.3326290524451754,0.1827680936701917,-0.35293435321394806,1.8502535780615093
constructorred_bull,-0.8540348679300858,0.37054084709731805,-2.30483325825016,0.02125282550566434,-1.5806133137237612,-0.12745642213641017
constructorsauber,2.884661891725273,0.551010674930866,5.235219611829127,1.7769858564956697e-7,1.8042075155257036,3.9651162679248424
constructorwilliams,-0.003907984207852247,0.3770253449707379,-0.010365309016972208,0.9917306079880328,-0.7432016176077795,0.735385649192075
pit_lap,0.002135887180033941,0.008279781768137321,0.2579641879274368,0.796454569289712,-0.01409959944912039,0.018371373809188272
stop_number2,0.15156339594412777,0.22338699283573993,0.678479055651977,0.4975272190969615,-0.28646705423856583,0.5895938461268213
stop_number3,0.6332882781944277,0.3449743930804795,1.83575445278539,0.0665059255889413,-0.04315794987068189,1.3097345062595371
stop_number4,2.117949288146272,0.5800330418654969,3.6514286864323164,2.658299864207151e-4,0.9805861354223167,3.2553124408702274
stop_number5,0.6271615500158471,1.0263562180833863,0.6110564139095939,0.54121462211916,-1.3853785291885519,2.639701629220246
stop_number6,-3.0248485202352646,1.8480279752114481,-1.636798014320734,0.10179137525664195,-6.64857126100968,0.5988742205391513
race_has_safety_car1,2.059296927858399,0.503745902998266,4.087967595570673,4.481104147181981e-5,1.0715221166800686,3.047071739036729
race_safety_car_lap_share,-9.454053485103017,3.467036624294728,-2.726839808629417,0.006436506064813468,-16.252424303660064,-2.655682666545972
damage_crash_proxy1,1.4639157954870627,0.3761915737089809,3.891410381827259,1.0211776616525948e-4,0.7262570701742209,2.2015745207999045
penalty_proxy1,0.6841852779382146,1.8006673529506783,0.37996206063105925,0.7040040152397612,-2.846669948812805,4.2150405046892345
abnormal_long_stop_proxy1,16.616221573395553,0.5387941256742108,30.839648729657416,9.917480329576069e-179,15.559722130751611,17.672721016039493
very_short_stop_proxy1,-7.525641805490469,0.6607949762924111,-11.388769702389908,2.264399581530456e-29,-8.821367744004101,-6.229915866976837
