season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,result_status_text,damage_crash_proxy,penalty_text_proxy,track_status,under_safety_car,under_yellow_flag,under_red_flag,under_any_non_green,race_has_safety_car,race_safety_car_lap_share,race_has_yellow_flag,race_has_red_flag,race_q95_stop,very_short_stop_proxy,abnormal_long_stop_proxy,penalty_duration_proxy,penalty_proxy,point_type,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,leclerc,28,1,22.193,ferrari,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,259,85,18.507834420770518,24.396396630727747,3.6851655792294835,-2.2033966307277453
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,maxverstappen,25,1,22.487,red_bull,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,292,85,18.43070414246391,24.10010593746792,4.056295857536089,-1.613105937467921
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,mickschumacher,24,1,23.679,haas,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,272,85,19.87824880358626,25.611141978638127,3.8007511964137386,-1.9321419786381284
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,norris,31,1,22.585,mclaren,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,270,85,18.481429800180116,24.572023618979795,4.103570199819885,-1.9870236189797943
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ocon,33,1,22.343,alpine,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,249,85,18.700186836968708,24.95376112183176,3.642813163031292,-2.610761121831761
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,perez,23,1,24.892,red_bull,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,292,85,18.43070414246391,24.095834163107853,6.46129585753609,0.7961658368921469
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ricciardo,44,1,22.28,mclaren,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,270,85,18.481429800180116,24.599790152320235,3.798570199819885,-2.319790152320234
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,34,1,22.795,mercedes,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,278,85,18.878869493149683,24.67847942548513,3.916130506850319,-1.8834794254851275
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,69,2,23.118,mercedes,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,278,85,18.878869493149683,24.90479887273045,4.239130506850316,-1.7867988727304507
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,sainz,29,1,23.469,ferrari,Finished,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,259,85,18.507834420770518,24.39853251790778,4.961165579229483,-0.9295325179077771
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,17,1,23.509,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,271,85,18.695730210789364,24.71273615206296,4.813269789210636,-1.2037361520629588
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,40,2,23.119,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,271,85,18.695730210789364,24.913424953147867,4.423269789210636,-1.7944249531478675
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,tsunoda,29,1,22.468,alphatauri,Collision damage,1,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Possible damage/crash race,202,85,18.218050470320065,25.990856230121782,4.249949529679935,-3.522856230121782
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,vettel,38,1,22.534,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,271,85,18.695730210789364,24.757589782843674,3.838269789210635,-2.223589782843675
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,zhou,45,1,24.218,alfa,+1 Lap,0,0,unknown,0,0,0,0,1,0.056338028169014086,1,0,24.824599999999997,0,1,0,0,Abnormal long stop,194,85,18.674645677553716,24.996858548998684,5.543354322446284,-0.7788585489986843
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,4,1,24.361,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,22.48799361082633,5.3546151261842425,1.8730063891736712
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,25,2,23.352,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,22.684410637551167,4.345615126184242,0.6675893624488332
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,47,3,23.322,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,23.213125037762214,4.315615126184241,0.1088749622377847
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,14,1,23.478,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,249,153,17.976872639129855,22.495793685828005,5.5011273608701465,0.9822063141719966
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,35,2,28.855,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,249,153,17.976872639129855,22.692210712552843,10.878127360870145,6.162789287447158
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,52,3,23.79,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,249,153,17.976872639129855,23.21024567686372,5.813127360870144,0.5797543231362781
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,24,1,23.908,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,194,153,17.951331479714863,22.534619338634855,5.956668520285138,1.3733806613651467
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,45,2,24.616,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,194,153,17.951331479714863,22.7310363653597,6.664668520285137,1.8849636346403003
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,19,1,23.46,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.088195983251264,5.9652637275187885,1.3718040167487366
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,35,2,23.328,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.273933574075933,5.833263727518787,1.0540664259240664
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,52,3,23.009,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.79196853838681,5.514263727518788,0.21703146161318898
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,29,1,24.081,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,278,153,18.15555529531083,22.25041441000185,5.92544470468917,1.830585589998151
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,48,2,23.415,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,278,153,18.15555529531083,22.44255966236662,5.2594447046891695,0.9724403376333797
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,20,1,28.807,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,22.52216780570687,9.80061512618424,6.284832194293127
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,32,2,24.292,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,22.699361847811407,5.2856151261842435,1.592638152188595
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,52,3,23.64,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,19.006384873815758,23.223804473662383,4.633615126184242,0.41619552633761714
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,7,1,30.08,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,21.934157420363917,12.295479777068334,8.145842579636081
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,21,2,23.172,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,22.115623236828522,5.387479777068336,1.0563767631714782
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,44,3,23.124,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,22.6464735242196,5.339479777068334,0.4775264757803974
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,7,1,30.942,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,292,153,17.707389944625056,21.64427438864419,13.234610055374944,9.297725611355808
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,23,2,31.682,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,292,153,17.707389944625056,21.830011979468868,13.974610055374942,9.851988020531131
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,48,3,24.102,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,292,153,17.707389944625056,22.365134041220017,6.394610055374944,1.7368659587799833
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,24,1,24.487,haas,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,272,153,19.154934605747407,23.193756399055008,5.3320653942525915,1.2932436009449901
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,46,2,25.156,haas,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,272,153,19.154934605747407,23.392309312959885,6.001065394252592,1.7636906870401141
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,24,1,29.338,mclaren,Gearbox,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,270,153,17.758115602341263,22.139686829136444,11.579884397658738,7.198313170863557
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,45,2,24.669,mclaren,Gearbox,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,270,153,17.758115602341263,22.336103855861285,6.910884397658737,2.332896144138715
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,24,1,23.868,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,249,153,17.976872639129855,22.517152557628343,5.8911273608701435,1.3508474423716557
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,47,2,24.445,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,249,153,17.976872639129855,22.71784135871325,6.468127360870145,1.7271586412867492
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,23,1,22.869,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,292,153,17.707389944625056,21.67844858352474,5.161610055374943,1.1905514164752589
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,47,2,23.152,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,292,153,17.707389944625056,21.88127327178968,5.444610055374945,1.2707267282103203
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,24,1,23.521,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,278,153,18.15555529531083,22.239734974101676,5.365444704689171,1.2812650258983247
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,49,2,23.48,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,278,153,18.15555529531083,22.44469554954665,5.324444704689171,1.0353044504533493
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,17,1,25.206,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,21.955516292164262,7.421479777068335,3.2504837078357376
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,36,2,23.483,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,22.147661544529033,5.698479777068336,1.3353384554709677
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,53,3,23.816,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,259,153,17.784520222931665,22.665696508839908,6.031479777068334,1.1503034911600913
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,29,1,23.469,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,17.97241601295051,22.320981218640252,5.49658398704949,1.1480187813597489
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,48,2,23.764,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,17.97241601295051,22.513126471005023,5.7915839870494885,1.2508735289949762
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,20,1,23.287,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.0903318704313,5.792263727518787,1.1966681295686996
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,40,2,23.645,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.284613009976106,6.150263727518787,1.360386990023894
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,54,3,23.635,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,202,153,17.494736272481212,22.796240312746882,6.140263727518789,0.8387596872531198
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,26,1,24.248,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,17.97241601295051,22.31457355710015,6.27558398704949,1.9334264428998509
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,45,2,24.028,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,271,153,17.97241601295051,22.50671880946492,6.055583987049488,1.5212811905350776
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,zhou,16,1,24.332,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,194,153,17.951331479714863,22.517532241194587,6.380668520285138,1.8144677588054137
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,zhou,37,2,25.111,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.9687,0,1,0,0,Abnormal long stop,194,153,17.951331479714863,22.71394926791943,7.159668520285138,2.3970507320805723
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,albon,12,1,21.793,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,271,125,23.38932015600743,22.507226822309114,-1.5963201560074296,-0.714226822309115
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,albon,35,2,21.798,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,271,125,23.38932015600743,22.707915623394026,-1.5913201560074306,-0.9099156233940278
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,alonso,19,1,21.74,alpine,Water leak,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,249,125,22.359807921321526,22.508619235770688,-0.6198079213215273,-0.7686192357706894
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,bottas,30,1,22.573,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,194,125,22.334266761906534,22.549580775757576,0.23873323809346658,0.023419224242424264
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,14,1,21.855,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,202,125,21.87767155467288,22.079662661393613,-0.02267155467287907,-0.22466266139361224
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,hamilton,18,1,21.27,mercedes,Hydraulics,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,278,125,22.5384905775025,22.229065765063986,-1.2684905775025008,-0.9590657650639862
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,kevinmagnussen,28,1,22.387,haas,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,272,125,23.53786988793908,23.204446061817663,-1.1508698879390806,-0.8174460618176624
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,15,1,22.423,williams,Collision damage,1,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Possible damage/crash race,271,125,23.38932015600743,23.977550279336278,-0.9663201560074306,-1.5545502793362793
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,38,2,25.174,williams,Collision damage,1,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Possible damage/crash race,271,125,23.38932015600743,24.17823908042119,1.7846798439925706,0.9957609195788102
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,leclerc,21,1,22.21,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,259,125,22.167455505123336,21.96620595492691,0.04254449487666534,0.24379404507309133
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,maxverstappen,20,1,22.735,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,292,125,22.090325226816727,21.674187036027153,0.6446747731832723,1.0608129639728467
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,14,1,22.276,haas,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,272,125,23.53786988793908,23.174543641297188,-1.2618698879390813,-0.8985436412971879
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,34,2,23.53,haas,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,272,125,23.53786988793908,23.368824780841994,-0.007869887939079945,0.16117521915800737
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,15,1,22.234,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,270,125,22.141050884532937,22.122609958558655,0.0929491154670643,0.11139004144134645
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,42,2,21.559,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,270,125,22.141050884532937,22.331842308363697,-0.5820508845329364,-0.7728423083636962
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ocon,14,1,21.895,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,249,125,22.359807921321526,22.49793979987052,-0.46480792132152615,-0.6029397998705193
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ocon,41,2,21.734,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,249,125,22.359807921321526,22.70717214967556,-0.625807921321524,-0.973172149675559
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,15,1,21.36,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,292,125,22.090325226816727,21.663507600126984,-0.7303252268167277,-0.3035076001269843
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,33,2,21.367,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,292,125,22.090325226816727,21.85351696531172,-0.7233252268167263,-0.4865169653117185
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ricciardo,19,1,21.893,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,270,125,22.141050884532937,22.13115350727879,-0.24805088453293678,-0.23815350727878837
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,russell,15,1,24.243,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,278,125,22.5384905775025,22.22265810352389,1.7045094224974982,2.0203418964761077
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,russell,39,2,27.931,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,278,125,22.5384905775025,22.42548279178883,5.3925094224975005,5.50551720821117
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,sainz,17,1,21.93,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,259,125,22.167455505123336,21.957662406206772,-0.2374555051233358,-0.027662406206772516
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,sainz,39,2,21.575,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,259,125,22.167455505123336,22.15621532011165,-0.5924555051233362,-0.5812153201116494
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,stroll,13,1,21.814,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,271,125,22.355351295142185,22.288953137802224,-0.541351295142185,-0.47495313780222403
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,stroll,40,2,21.802,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,271,125,22.355351295142185,22.49818548760727,-0.5533512951421855,-0.69618548760727
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,tsunoda,14,1,21.591,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,202,125,21.87767155467288,22.079662661393613,-0.2866715546728784,-0.4886626613936116
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,tsunoda,38,2,22.262,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,202,125,21.87767155467288,22.282487349658556,0.38432844532712096,-0.020487349658555587
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,vettel,25,1,23.186,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,271,125,22.355351295142185,22.314583783962632,0.8306487048578148,0.8714162160373675
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,zhou,15,1,22.435,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,194,125,22.334266761906534,22.51754246805707,0.1007332380934649,-0.08254246805707055
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,zhou,44,2,23.159,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,24.7085,0,1,0,0,Abnormal long stop,194,125,22.334266761906534,22.731046592222178,0.8247332380934651,0.42795340777782087
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,11,1,25.054,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,271,190,26.83779606192943,25.629326818785394,-1.7837960619294329,-0.5753268187853955
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,26,2,24.92,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,271,190,26.83779606192943,25.81292852243003,-1.9177960619294296,-0.8929285224300294
2023,1,Bahrain Grand Prix,Bahrain International Circuit,albon,40,3,24.458,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,271,190,26.83779606192943,26.324555825200804,-2.379796061929433,-1.8665558252008054
2023,1,Bahrain Grand Prix,Bahrain International Circuit,alonso,14,1,25.8,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,271,190,25.803827201064184,25.41532490863857,-0.0038272010641833276,0.3846750913614301
2023,1,Bahrain Grand Prix,Bahrain International Circuit,alonso,34,2,24.869,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,271,190,25.803827201064184,25.60960604818338,-0.9348272010641843,-0.7406060481833805
2023,1,Bahrain Grand Prix,Bahrain International Circuit,bottas,11,1,25.399,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,194,190,25.782742667828536,25.633234802993243,-0.3837426678285354,-0.2342348029932424
2023,1,Bahrain Grand Prix,Bahrain International Circuit,bottas,29,2,25.643,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,194,190,25.782742667828536,25.823244168177986,-0.13974266782853562,-0.1802441681779854
2023,1,Bahrain Grand Prix,Bahrain International Circuit,devries,11,1,25.018,alphatauri,Lapped,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,202,190,25.326147460594886,25.197490883509822,-0.30814746059488485,-0.17949088350982123
2023,1,Bahrain Grand Prix,Bahrain International Circuit,devries,27,2,25.234,alphatauri,Lapped,0,0,unknown,0,0,0,0,0,0,0,0,35.92039999999999,0,1,0,0,Abnormal long stop,202,190,25.326147460594886,25.383228474334494,-0.09214746059488377,-0.1492284743344925
