driver_id,lap,stop,time,duration,season,round,driver_join_id,stop_duration_s,team
piastri,46,2,16:08:46,19.120,2023,13,piastri,19.12,mclaren
lawson,46,4,16:09:09,19.192,2023,13,lawson,19.192,alphatauri
bottas,47,2,16:10:17,20.213,2023,13,bottas,20.213,alfa
alonso,48,3,16:10:51,25.147,2023,13,alonso,25.147,aston_martin
hulkenberg,48,2,16:11:31,19.713,2023,13,hulkenberg,19.713,haas
max_verstappen,49,3,16:11:52,18.706,2023,13,maxverstappen,18.706,red_bull
bottas,59,3,16:25:45,19.735,2023,13,bottas,19.735,alfa
lawson,59,5,16:25:48,19.307,2023,13,lawson,19.307,alphatauri
perez,60,4,16:26:00,27.596,2023,13,perez,27.596,red_bull
gasly,60,4,16:26:21,20.417,2023,13,gasly,20.417,alpine
sainz,60,4,16:26:22,19.838,2023,13,sainz,19.838,ferrari
hamilton,60,4,16:26:30,20.779,2023,13,hamilton,20.779,mercedes
russell,60,4,16:26:34,24.019,2023,13,russell,24.019,mercedes
norris,60,4,16:26:35,19.871,2023,13,norris,19.871,mclaren
piastri,60,3,16:26:40,22.376,2023,13,piastri,22.376,mclaren
tsunoda,60,3,16:26:50,20.602,2023,13,tsunoda,20.602,alphatauri
zhou,60,4,16:26:53,21.439,2023,13,zhou,21.439,alfa
stroll,60,5,16:26:58,21.532,2023,13,stroll,21.532,aston_martin
hulkenberg,60,3,16:26:58,23.582,2023,13,hulkenberg,23.582,haas
kevin_magnussen,60,4,16:27:09,23.584,2023,13,kevinmagnussen,23.584,haas
max_verstappen,61,4,16:27:10,19.429,2023,13,maxverstappen,19.429,red_bull
alonso,61,4,16:27:35,20.655,2023,13,alonso,20.655,aston_martin
albon,61,2,16:27:57,21.300,2023,13,albon,21.3,williams
ocon,61,4,16:28:03,22.096,2023,13,ocon,22.096,alpine
max_verstappen,63,5,16:30:26,20.402,2023,13,maxverstappen,20.402,red_bull
perez,64,6,17:13:46,35.592,2023,13,perez,35.592,red_bull
norris,64,6,17:13:49,44.272,2023,13,norris,44.272,mclaren
russell,64,6,17:13:59,39.845,2023,13,russell,39.845,mercedes
albon,64,4,17:14:02,39.234,2023,13,albon,39.234,williams
piastri,64,5,17:14:06,38.453,2023,13,piastri,38.453,mclaren
ocon,64,6,17:14:09,37.037,2023,13,ocon,37.037,alpine
tsunoda,64,5,17:14:14,34.901,2023,13,tsunoda,34.901,alphatauri
stroll,64,7,17:14:17,33.553,2023,13,stroll,33.553,aston_martin
hulkenberg,64,5,17:14:19,32.884,2023,13,hulkenberg,32.884,haas
bottas,64,5,17:14:22,32.518,2023,13,bottas,32.518,alfa
lawson,64,7,17:14:27,31.306,2023,13,lawson,31.306,alphatauri
kevin_magnussen,64,6,17:14:31,30.628,2023,13,kevinmagnussen,30.628,haas
gasly,10,1,15:38:07,27.376,2023,14,gasly,27.376,alpine
zhou,11,1,15:39:33,24.396,2023,14,zhou,24.396,alfa
kevin_magnussen,12,1,15:41:12,24.660,2023,14,kevinmagnussen,24.66,haas
lawson,13,1,15:42:27,24.212,2023,14,lawson,24.212,alphatauri
hulkenberg,14,1,15:43:56,26.095,2023,14,hulkenberg,26.095,haas
sargeant,14,1,15:43:57,24.779,2023,14,sargeant,24.779,williams
albon,15,1,15:45:13,24.538,2023,14,albon,24.538,williams
sainz,19,1,15:50:52,25.183,2023,14,sainz,25.183,ferrari
russell,19,1,15:50:56,24.215,2023,14,russell,24.215,mercedes
max_verstappen,20,1,15:52:13,24.228,2023,14,maxverstappen,24.228,red_bull
leclerc,20,1,15:52:19,23.931,2023,14,leclerc,23.931,ferrari
stroll,20,1,15:52:50,25.667,2023,14,stroll,25.667,aston_martin
perez,21,1,15:53:46,23.819,2023,14,perez,23.819,red_bull
alonso,21,1,15:54:03,24.798,2023,14,alonso,24.798,aston_martin
norris,22,1,15:55:26,23.727,2023,14,norris,23.727,mclaren
piastri,23,1,15:56:53,24.133,2023,14,piastri,24.133,mclaren
ocon,24,1,15:58:45,24.249,2023,14,ocon,24.249,alpine
bottas,25,1,16:00:06,24.658,2023,14,bottas,24.658,alfa
hamilton,27,1,16:02:46,24.255,2023,14,hamilton,24.255,mercedes
gasly,31,2,16:09:08,24.686,2023,14,gasly,24.686,alpine
lawson,33,2,16:11:56,24.281,2023,14,lawson,24.281,alphatauri
zhou,33,2,16:11:58,25.959,2023,14,zhou,25.959,alfa
kevin_magnussen,33,2,16:12:15,24.765,2023,14,kevinmagnussen,24.765,haas
hulkenberg,39,2,16:20:52,24.328,2023,14,hulkenberg,24.328,haas
piastri,41,2,16:23:21,31.799,2023,14,piastri,31.799,mclaren
zhou,2,1,20:07:21,30.032,2023,15,zhou,30.032,alfa
sainz,20,1,20:37:19,29.499,2023,15,sainz,29.499,ferrari
leclerc,20,1,20:37:28,32.888,2023,15,leclerc,32.888,ferrari
russell,20,1,20:37:29,29.976,2023,15,russell,29.976,mercedes
norris,20,1,20:37:31,29.485,2023,15,norris,29.485,mclaren
hamilton,20,1,20:37:33,32.631,2023,15,hamilton,32.631,mercedes
alonso,20,1,20:37:39,30.670,2023,15,alonso,30.67,aston_martin
ocon,20,1,20:37:43,29.755,2023,15,ocon,29.755,alpine
kevin_magnussen,20,1,20:37:50,31.475,2023,15,kevinmagnussen,31.475,haas
hulkenberg,20,1,20:37:53,35.497,2023,15,hulkenberg,35.497,haas
gasly,20,1,20:37:54,31.802,2023,15,gasly,31.802,alpine
lawson,20,1,20:37:55,32.348,2023,15,lawson,32.348,alphatauri
piastri,20,1,20:37:58,29.369,2023,15,piastri,29.369,mclaren
albon,20,1,20:37:59,30.138,2023,15,albon,30.138,williams
zhou,20,2,20:38:30,30.637,2023,15,zhou,30.637,alfa
perez,39,1,21:11:53,28.977,2023,15,perez,28.977,red_bull
max_verstappen,40,1,21:13:21,29.698,2023,15,maxverstappen,29.698,red_bull
bottas,40,1,21:13:47,30.487,2023,15,bottas,30.487,alfa
albon,43,2,21:18:51,29.787,2023,15,albon,29.787,williams
kevin_magnussen,43,2,21:19:04,33.078,2023,15,kevinmagnussen,33.078,haas
sargeant,43,2,21:19:17,31.018,2023,15,sargeant,31.018,williams
russell,44,2,21:20:21,30.039,2023,15,russell,30.039,mercedes
hamilton,44,2,21:20:24,33.581,2023,15,hamilton,33.581,mercedes
alonso,44,2,21:20:59,52.708,2023,15,alonso,52.708,aston_martin
albon,1,1,14:06:29,50.143,2023,16,albon,50.143,williams
zhou,1,1,14:06:34,41.041,2023,16,zhou,41.041,alfa
ocon,1,1,14:06:45,27.056,2023,16,ocon,27.056,alpine
bottas,1,1,14:06:58,55.802,2023,16,bottas,55.802,alfa
perez,2,1,14:08:56,32.450,2023,16,perez,32.45,red_bull
sargeant,2,1,14:09:11,32.715,2023,16,sargeant,32.715,williams
sargeant,5,2,14:16:24,43.868,2023,16,sargeant,43.868,williams
bottas,6,2,14:18:28,53.512,2023,16,bottas,53.512,alfa
hulkenberg,8,1,14:21:18,23.520,2023,16,hulkenberg,23.52,haas
tsunoda,9,1,14:22:56,22.944,2023,16,tsunoda,22.944,alphatauri
lawson,10,1,14:24:35,23.136,2023,16,lawson,23.136,alphatauri
zhou,10,2,14:24:44,24.091,2023,16,zhou,24.091,alfa
alonso,11,1,14:26:10,24.086,2023,16,alonso,24.086,aston_martin
perez,12,2,14:28:22,41.499,2023,16,perez,41.499,red_bull
kevin_magnussen,12,1,14:28:23,23.816,2023,16,kevinmagnussen,23.816,haas
piastri,13,1,14:29:24,24.455,2023,16,piastri,24.455,mclaren
albon,13,2,14:29:58,52.165,2023,16,albon,52.165,williams
stroll,14,1,14:31:37,23.441,2023,16,stroll,23.441,aston_martin
max_verstappen,16,1,14:34:31,24.382,2023,16,maxverstappen,24.382,red_bull
hamilton,16,1,14:34:49,24.841,2023,16,hamilton,24.841,mercedes
norris,17,1,14:36:20,23.523,2023,16,norris,23.523,mclaren
leclerc,17,1,14:36:23,23.197,2023,16,leclerc,23.197,ferrari
sainz,18,1,14:38:04,23.075,2023,16,sainz,23.075,ferrari
gasly,18,1,14:38:20,24.488,2023,16,gasly,24.488,alpine
hulkenberg,21,2,14:43:39,23.660,2023,16,hulkenberg,23.66,haas
sargeant,21,3,14:44:16,35.182,2023,16,sargeant,35.182,williams
russell,24,1,14:48:05,24.034,2023,16,russell,24.034,mercedes
alonso,25,2,14:50:07,24.294,2023,16,alonso,24.294,aston_martin
lawson,25,2,14:50:20,23.671,2023,16,lawson,23.671,alphatauri
ocon,28,2,14:55:08,23.789,2023,16,ocon,23.789,alpine
zhou,29,3,14:57:06,24.116,2023,16,zhou,24.116,alfa
tsunoda,30,2,14:58:41,23.327,2023,16,tsunoda,23.327,alphatauri
kevin_magnussen,31,2,15:00:39,23.858,2023,16,kevinmagnussen,23.858,haas
leclerc,34,2,15:04:38,22.926,2023,16,leclerc,22.926,ferrari
hamilton,34,2,15:04:43,23.631,2023,16,hamilton,23.631,mercedes
gasly,34,2,15:05:03,24.651,2023,16,gasly,24.651,alpine
piastri,35,2,15:06:11,23.198,2023,16,piastri,23.198,mclaren
norris,36,2,15:07:43,23.182,2023,16,norris,23.182,mclaren
max_verstappen,37,2,15:09:05,23.696,2023,16,maxverstappen,23.696,red_bull
hulkenberg,37,3,15:10:23,23.338,2023,16,hulkenberg,23.338,haas
sainz,38,2,15:11:15,23.374,2023,16,sainz,23.374,ferrari
perez,14,4,15:14:59,30.651,2023,16,perez,30.651,red_bull
russell,1,1,20:05:46,39.686,2023,17,russell,39.686,mercedes
bottas,3,1,20:10:22,29.977,2023,17,bottas,29.977,alfa
kevin_magnussen,3,1,20:10:26,28.743,2023,17,kevinmagnussen,28.743,haas
stroll,3,1,20:10:27,28.886,2023,17,stroll,28.886,aston_martin
lawson,3,1,20:10:28,29.330,2023,17,lawson,29.33,alphatauri
tsunoda,9,1,20:20:28,27.781,2023,17,tsunoda,27.781,alphatauri
ocon,10,1,20:21:53,28.961,2023,17,ocon,28.961,alpine
alonso,11,1,20:23:19,28.373,2023,17,alonso,28.373,aston_martin
gasly,11,1,20:23:25,28.429,2023,17,gasly,28.429,alpine
piastri,12,1,20:24:45,28.875,2023,17,piastri,28.875,mclaren
leclerc,12,1,20:24:49,28.228,2023,17,leclerc,28.228,ferrari
norris,13,1,20:26:21,28.134,2023,17,norris,28.134,mclaren
hulkenberg,13,1,20:26:32,39.879,2023,17,hulkenberg,39.879,haas
sargeant,13,1,20:26:35,29.436,2023,17,sargeant,29.436,williams
russell,14,2,20:27:57,28.542,2023,17,russell,28.542,mercedes
max_verstappen,17,1,20:32:05,28.233,2023,17,maxverstappen,28.233,red_bull
perez,17,1,20:32:32,27.808,2023,17,perez,27.808,red_bull
albon,18,1,20:33:58,29.253,2023,17,albon,29.253,williams
zhou,18,1,20:34:06,28.984,2023,17,zhou,28.984,alfa
bottas,21,2,20:38:42,29.387,2023,17,bottas,29.387,alfa
stroll,21,2,20:38:45,28.156,2023,17,stroll,28.156,aston_martin
kevin_magnussen,21,2,20:38:52,28.948,2023,17,kevinmagnussen,28.948,haas
lawson,21,2,20:38:54,28.665,2023,17,lawson,28.665,alphatauri
tsunoda,22,2,20:40:25,27.596,2023,17,tsunoda,27.596,alphatauri
piastri,25,2,20:44:26,27.868,2023,17,piastri,27.868,mclaren
leclerc,25,2,20:44:40,27.873,2023,17,leclerc,27.873,ferrari
ocon,25,2,20:44:42,28.969,2023,17,ocon,28.969,alpine
alonso,26,2,20:46:01,28.432,2023,17,alonso,28.432,aston_martin
gasly,26,2,20:46:12,30.192,2023,17,gasly,30.192,alpine
sargeant,26,2,20:46:27,29.373,2023,17,sargeant,29.373,williams
norris,27,2,20:47:29,27.611,2023,17,norris,27.611,mclaren
hulkenberg,27,2,20:47:58,28.274,2023,17,hulkenberg,28.274,haas
perez,31,2,20:53:34,33.246,2023,17,perez,33.246,red_bull
albon,31,2,20:53:43,28.747,2023,17,albon,28.747,williams
russell,32,3,20:54:52,28.314,2023,17,russell,28.314,mercedes
max_verstappen,34,2,20:57:24,28.103,2023,17,maxverstappen,28.103,red_bull
zhou,35,2,20:59:41,28.854,2023,17,zhou,28.854,alfa
bottas,39,3,21:05:42,28.946,2023,17,bottas,28.946,alfa
stroll,39,3,21:05:45,29.399,2023,17,stroll,29.399,aston_martin
kevin_magnussen,39,3,21:05:53,30.331,2023,17,kevinmagnussen,30.331,haas
lawson,39,3,21:06:05,28.171,2023,17,lawson,28.171,alphatauri
hulkenberg,39,3,21:06:08,28.591,2023,17,hulkenberg,28.591,haas
tsunoda,40,3,21:07:30,27.809,2023,17,tsunoda,27.809,alphatauri
piastri,43,3,21:10:55,27.489,2023,17,piastri,27.489,mclaren
leclerc,43,3,21:11:17,27.513,2023,17,leclerc,27.513,ferrari
ocon,43,3,21:11:27,29.169,2023,17,ocon,29.169,alpine
perez,43,3,21:11:35,33.165,2023,17,perez,33.165,red_bull
norris,44,3,21:12:24,27.677,2023,17,norris,27.677,mclaren
alonso,44,3,21:12:50,28.393,2023,17,alonso,28.393,aston_martin
gasly,44,3,21:12:58,34.856,2023,17,gasly,34.856,alpine
albon,44,3,21:13:12,28.981,2023,17,albon,28.981,williams
russell,50,4,21:21:11,28.191,2023,17,russell,28.191,mercedes
max_verstappen,51,3,21:22:13,29.726,2023,17,maxverstappen,29.726,red_bull
zhou,52,3,21:24:48,28.815,2023,17,zhou,28.815,alfa
zhou,9,1,14:19:22,25.636,2023,18,zhou,25.636,alfa
albon,10,1,14:21:07,24.563,2023,18,albon,24.563,williams
bottas,10,1,14:21:09,24.783,2023,18,bottas,24.783,alfa
kevin_magnussen,10,1,14:21:11,25.067,2023,18,kevinmagnussen,25.067,haas
sargeant,11,1,14:22:55,24.990,2023,18,sargeant,24.99,williams
max_verstappen,16,1,14:31:06,23.756,2023,18,maxverstappen,23.756,red_bull
norris,17,1,14:32:42,24.155,2023,18,norris,24.155,mclaren
sainz,17,1,14:32:54,23.668,2023,18,sainz,23.668,ferrari
perez,17,1,14:32:58,24.245,2023,18,perez,24.245,red_bull
tsunoda,17,1,14:33:06,24.354,2023,18,tsunoda,24.354,alphatauri
gasly,18,1,14:34:46,23.900,2023,18,gasly,23.9,alpine
alonso,19,1,14:36:41,25.055,2023,18,alonso,25.055,aston_martin
hulkenberg,19,1,14:36:48,26.573,2023,18,hulkenberg,26.573,haas
hamilton,20,1,14:37:53,24.916,2023,18,hamilton,24.916,mercedes
stroll,20,1,14:38:28,24.457,2023,18,stroll,24.457,aston_martin
russell,21,1,14:39:49,24.357,2023,18,russell,24.357,mercedes
ricciardo,22,1,14:41:51,24.364,2023,18,ricciardo,24.364,alphatauri
leclerc,23,1,14:43:10,23.963,2023,18,leclerc,23.963,ferrari
zhou,27,2,14:50:48,24.717,2023,18,zhou,24.717,alfa
bottas,28,2,14:52:29,25.020,2023,18,bottas,25.02,alfa
albon,29,2,14:54:08,24.354,2023,18,albon,24.354,williams
kevin_magnussen,29,2,14:54:24,24.745,2023,18,kevinmagnussen,24.745,haas
sargeant,32,2,14:59:24,25.547,2023,18,sargeant,25.547,williams
norris,34,2,15:01:53,23.361,2023,18,norris,23.361,mclaren
tsunoda,34,2,15:02:26,24.125,2023,18,tsunoda,24.125,alphatauri
hulkenberg,34,2,15:02:47,24.308,2023,18,hulkenberg,24.308,haas
max_verstappen,35,2,15:03:31,24.974,2023,18,maxverstappen,24.974,red_bull
sainz,35,2,15:03:42,23.673,2023,18,sainz,23.673,ferrari
perez,37,2,15:07:07,23.747,2023,18,perez,23.747,red_bull
gasly,37,2,15:07:28,24.880,2023,18,gasly,24.88,alpine
hamilton,38,2,15:08:41,24.648,2023,18,hamilton,24.648,mercedes
russell,39,2,15:10:47,23.969,2023,18,russell,23.969,mercedes
stroll,40,2,15:12:45,23.955,2023,18,stroll,23.955,aston_martin
alonso,42,2,15:16:00,24.823,2023,18,alonso,24.823,aston_martin
ricciardo,47,2,15:25:15,26.513,2023,18,ricciardo,26.513,alphatauri
tsunoda,54,3,15:36:35,23.472,2023,18,tsunoda,23.472,alphatauri
tsunoda,9,1,14:16:34,30.121,2023,19,tsunoda,30.121,alphatauri
norris,11,1,14:19:23,23.408,2023,19,norris,23.408,mclaren
max_verstappen,19,1,14:30:10,22.427,2023,19,maxverstappen,22.427,red_bull
zhou,21,1,14:33:34,22.817,2023,19,zhou,22.817,alfa
sargeant,22,1,14:35:03,23.945,2023,19,sargeant,23.945,williams
hulkenberg,23,1,14:36:19,23.144,2023,19,hulkenberg,23.144,haas
kevin_magnussen,23,1,14:36:27,23.642,2023,19,kevinmagnussen,23.642,haas
hamilton,24,1,14:37:21,22.210,2023,19,hamilton,22.21,mercedes
piastri,25,1,14:38:53,23.734,2023,19,piastri,23.734,mclaren
russell,26,1,14:40:18,22.311,2023,19,russell,22.311,mercedes
ricciardo,27,1,14:41:39,22.406,2023,19,ricciardo,22.406,alphatauri
gasly,28,1,14:43:24,22.627,2023,19,gasly,22.627,alpine
alonso,29,1,14:45:06,22.844,2023,19,alonso,22.844,aston_martin
sainz,30,1,14:45:46,22.067,2023,19,sainz,22.067,ferrari
stroll,30,1,14:46:28,22.582,2023,19,stroll,22.582,aston_martin
leclerc,31,1,14:47:01,22.248,2023,19,leclerc,22.248,ferrari
bottas,31,1,14:47:48,23.638,2023,19,bottas,23.638,alfa
max_verstappen,33,2,14:50:02,22.372,2023,19,maxverstappen,22.372,red_bull
norris,33,2,14:50:50,22.563,2023,19,norris,22.563,mclaren
albon,33,1,14:50:54,23.680,2023,19,albon,23.68,williams
max_verstappen,1,1,14:05:19,18.535,2023,20,maxverstappen,18.535,red_bull
norris,1,1,14:05:21,19.386,2023,20,norris,19.386,mclaren
hamilton,1,1,14:05:24,18.521,2023,20,hamilton,18.521,mercedes
alonso,1,1,14:05:26,18.487,2023,20,alonso,18.487,aston_martin
stroll,1,1,14:05:28,18.504,2023,20,stroll,18.504,aston_martin
russell,1,1,14:05:30,20.449,2023,20,russell,20.449,mercedes
perez,1,1,14:05:32,20.811,2023,20,perez,20.811,red_bull
sainz,1,1,14:05:33,23.030,2023,20,sainz,23.03,ferrari
ocon,1,1,14:05:35,22.209,2023,20,ocon,22.209,alpine
tsunoda,1,1,14:05:39,20.969,2023,20,tsunoda,20.969,alphatauri
gasly,1,1,14:05:40,20.523,2023,20,gasly,20.523,alpine
bottas,1,1,14:05:41,20.732,2023,20,bottas,20.732,alfa
zhou,1,1,14:05:45,21.256,2023,20,zhou,21.256,alfa
sargeant,1,1,14:05:46,27.472,2023,20,sargeant,27.472,williams
hulkenberg,1,1,14:05:49,34.261,2023,20,hulkenberg,34.261,haas
piastri,2,2,14:33:41,38.489,2023,20,piastri,38.489,mclaren
ricciardo,2,2,14:33:47,32.770,2023,20,ricciardo,32.77,alphatauri
ocon,14,3,14:48:20,24.037,2023,20,ocon,24.037,alpine
zhou,15,3,14:49:40,23.953,2023,20,zhou,23.953,alfa
sargeant,17,3,14:52:18,24.367,2023,20,sargeant,24.367,williams
hamilton,18,3,14:53:23,23.571,2023,20,hamilton,23.571,mercedes
bottas,18,3,14:53:31,24.077,2023,20,bottas,24.077,alfa
russell,19,3,14:54:41,23.730,2023,20,russell,23.73,mercedes
perez,20,3,14:55:57,23.164,2023,20,perez,23.164,red_bull
hulkenberg,21,3,14:57:33,24.401,2023,20,hulkenberg,24.401,haas
stroll,22,3,14:58:34,23.558,2023,20,stroll,23.558,aston_martin
alonso,25,3,15:02:12,24.204,2023,20,alonso,24.204,aston_martin
piastri,24,3,15:02:38,23.536,2023,20,piastri,23.536,mclaren
sainz,26,3,15:03:43,23.557,2023,20,sainz,23.557,ferrari
gasly,26,3,15:03:46,25.295,2023,20,gasly,25.295,alpine
tsunoda,26,3,15:03:48,27.114,2023,20,tsunoda,27.114,alphatauri
max_verstappen,27,3,15:04:35,22.994,2023,20,maxverstappen,22.994,red_bull
norris,27,3,15:04:39,23.806,2023,20,norris,23.806,mclaren
ricciardo,26,3,15:05:07,23.955,2023,20,ricciardo,23.955,alphatauri
ocon,31,4,15:10:28,24.406,2023,20,ocon,24.406,alpine
sargeant,44,4,15:27:16,24.137,2023,20,sargeant,24.137,williams
russell,45,4,15:28:17,23.962,2023,20,russell,23.962,mercedes
perez,46,4,15:29:13,23.522,2023,20,perez,23.522,red_bull
hamilton,46,4,15:29:28,24.074,2023,20,hamilton,24.074,mercedes
gasly,46,4,15:29:32,23.583,2023,20,gasly,23.583,alpine
hulkenberg,46,4,15:30:00,23.841,2023,20,hulkenberg,23.841,haas
alonso,47,4,15:30:25,23.830,2023,20,alonso,23.83,aston_martin
sainz,51,4,15:35:44,23.704,2023,20,sainz,23.704,ferrari
ocon,51,5,15:36:12,23.599,2023,20,ocon,23.599,alpine
stroll,52,4,15:36:55,25.294,2023,20,stroll,25.294,aston_martin
piastri,52,4,15:38:37,23.338,2023,20,piastri,23.338,mclaren
tsunoda,55,4,15:41:00,23.453,2023,20,tsunoda,23.453,alphatauri
max_verstappen,56,4,15:41:21,23.397,2023,20,maxverstappen,23.397,red_bull
ricciardo,55,4,15:42:16,23.508,2023,20,ricciardo,23.508,alphatauri
norris,59,4,15:45:16,23.664,2023,20,norris,23.664,mclaren
perez,1,1,22:06:05,33.599,2023,21,perez,33.599,red_bull
alonso,1,1,22:06:26,29.304,2023,21,alonso,29.304,aston_martin
bottas,1,1,22:06:30,43.914,2023,21,bottas,43.914,alfa
stroll,3,1,22:10:06,22.222,2023,21,stroll,22.222,aston_martin
sainz,3,1,22:10:19,21.261,2023,21,sainz,21.261,ferrari
tsunoda,10,1,22:25:26,20.619,2023,21,tsunoda,20.619,alphatauri
hulkenberg,12,1,22:28:45,22.154,2023,21,hulkenberg,22.154,haas
kevin_magnussen,14,1,22:32:02,21.611,2023,21,kevinmagnussen,21.611,haas
russell,15,1,22:33:29,21.257,2023,21,russell,21.257,mercedes
sargeant,15,1,22:33:40,21.367,2023,21,sargeant,21.367,williams
max_verstappen,16,1,22:35:04,26.686,2023,21,maxverstappen,26.686,red_bull
albon,16,1,22:35:17,21.242,2023,21,albon,21.242,williams
piastri,16,1,22:35:19,23.269,2023,21,piastri,23.269,mclaren
gasly,17,1,22:36:53,22.262,2023,21,gasly,22.262,alpine
hamilton,17,1,22:37:11,25.047,2023,21,hamilton,25.047,mercedes
ricciardo,17,1,22:37:13,22.242,2023,21,ricciardo,22.242,alphatauri
ocon,20,1,22:41:58,21.763,2023,21,ocon,21.763,alpine
leclerc,21,1,22:43:18,22.559,2023,21,leclerc,22.559,ferrari
tsunoda,21,2,22:44:16,20.894,2023,21,tsunoda,20.894,alphatauri
bottas,24,2,22:49:10,21.575,2023,21,bottas,21.575,alfa
perez,26,2,22:51:52,21.568,2023,21,perez,21.568,red_bull
stroll,26,2,22:52:07,22.570,2023,21,stroll,22.57,aston_martin
max_verstappen,26,2,22:52:08,21.323,2023,21,maxverstappen,21.323,red_bull
russell,26,2,22:52:11,21.952,2023,21,russell,21.952,mercedes
sainz,26,2,22:52:13,22.630,2023,21,sainz,22.63,ferrari
alonso,26,2,22:52:17,23.214,2023,21,alonso,23.214,aston_martin
zhou,26,1,22:52:26,22.155,2023,21,zhou,22.155,alfa
kevin_magnussen,26,2,22:52:38,21.868,2023,21,kevinmagnussen,21.868,haas
hulkenberg,26,2,22:52:42,25.453,2023,21,hulkenberg,25.453,haas
hamilton,26,2,22:52:49,22.508,2023,21,hamilton,22.508,mercedes
piastri,43,2,23:22:11,20.535,2023,21,piastri,20.535,mclaren
kevin_magnussen,5,1,17:11:16,22.764,2023,22,kevinmagnussen,22.764,haas
ricciardo,7,1,17:14:15,21.692,2023,22,ricciardo,21.692,alphatauri
alonso,12,1,17:21:44,22.462,2023,22,alonso,22.462,aston_martin
piastri,13,1,17:23:13,21.697,2023,22,piastri,21.697,mclaren
hulkenberg,13,1,17:23:25,21.861,2023,22,hulkenberg,21.861,haas
zhou,13,1,17:23:27,22.867,2023,22,zhou,22.867,alfa
norris,14,1,17:24:40,24.061,2023,22,norris,24.061,mclaren
russell,14,1,17:24:42,21.650,2023,22,russell,21.65,mercedes
hamilton,15,1,17:26:21,22.195,2023,22,hamilton,22.195,mercedes
ocon,15,1,17:26:22,22.160,2023,22,ocon,22.16,alpine
sargeant,15,1,17:26:35,22.124,2023,22,sargeant,22.124,williams
max_verstappen,16,1,17:27:36,21.662,2023,22,maxverstappen,21.662,red_bull
albon,16,1,17:28:04,22.170,2023,22,albon,22.17,williams
leclerc,17,1,17:29:09,21.919,2023,22,leclerc,21.919,ferrari
perez,17,1,17:29:21,21.446,2023,22,perez,21.446,red_bull
gasly,17,1,17:29:26,23.091,2023,22,gasly,23.091,alpine
tsunoda,22,1,17:36:54,21.486,2023,22,tsunoda,21.486,alphatauri
stroll,22,1,17:36:59,21.866,2023,22,stroll,21.866,aston_martin
kevin_magnussen,22,2,17:37:30,22.163,2023,22,kevinmagnussen,22.163,haas
sainz,23,1,17:38:36,21.229,2023,22,sainz,21.229,ferrari
bottas,29,1,17:48:01,22.665,2023,22,bottas,22.665,alfa
ricciardo,31,2,17:50:51,21.740,2023,22,ricciardo,21.74,alphatauri
gasly,32,2,17:52:26,23.478,2023,22,gasly,23.478,alpine
norris,33,2,17:53:31,21.432,2023,22,norris,21.432,mclaren
hulkenberg,33,2,17:54:04,22.081,2023,22,hulkenberg,22.081,haas
russell,34,2,17:54:57,22.084,2023,22,russell,22.084,mercedes
leclerc,35,2,17:56:25,21.246,2023,22,leclerc,21.246,ferrari
hamilton,35,2,17:56:42,22.045,2023,22,hamilton,22.045,mercedes
piastri,36,2,17:58:08,21.156,2023,22,piastri,21.156,mclaren
alonso,36,2,17:58:11,21.841,2023,22,alonso,21.841,aston_martin
zhou,37,2,18:00:12,22.345,2023,22,zhou,22.345,alfa
sargeant,41,2,18:06:20,21.880,2023,22,sargeant,21.88,williams
perez,42,2,18:06:56,21.274,2023,22,perez,21.274,red_bull
stroll,42,2,18:07:20,21.667,2023,22,stroll,21.667,aston_martin
max_verstappen,43,2,18:08:09,21.275,2023,22,maxverstappen,21.275,red_bull
albon,43,2,18:09:09,21.919,2023,22,albon,21.919,williams
sainz,56,2,18:28:24,21.564,2023,22,sainz,21.564,ferrari
hulkenberg,1,1,18:05:33,36.604,2024,1,hulkenberg,36.604,haas
zhou,9,1,18:18:39,25.208,2024,1,zhou,25.208,sauber
stroll,9,1,18:18:42,24.418,2024,1,stroll,24.418,aston_martin
ocon,10,1,18:20:20,24.877,2024,1,ocon,24.877,alpine
sargeant,10,1,18:21:19,35.729,2024,1,sargeant,35.729,williams
russell,11,1,18:21:38,24.778,2024,1,russell,24.778,mercedes
leclerc,11,1,18:21:41,24.069,2024,1,leclerc,24.069,ferrari
kevin_magnussen,11,1,18:21:55,25.951,2024,1,kevinmagnussen,25.951,haas
perez,12,1,18:23:16,24.516,2024,1,perez,24.516,red_bull
piastri,12,1,18:23:24,25.450,2024,1,piastri,25.45,mclaren
hamilton,12,1,18:23:26,25.087,2024,1,hamilton,25.087,mercedes
gasly,12,1,18:23:38,29.980,2024,1,gasly,29.98,alpine
bottas,12,1,18:23:42,26.420,2024,1,bottas,26.42,sauber
norris,13,1,18:25:00,24.205,2024,1,norris,24.205,mclaren
ricciardo,13,1,18:25:17,24.988,2024,1,ricciardo,24.988,rb
sainz,14,1,18:26:32,24.474,2024,1,sainz,24.474,ferrari
tsunoda,14,1,18:26:47,24.724,2024,1,tsunoda,24.724,rb
alonso,15,1,18:28:24,24.786,2024,1,alonso,24.786,aston_martin
albon,15,1,18:28:29,24.681,2024,1,albon,24.681,williams
max_verstappen,17,1,18:31:12,25.064,2024,1,maxverstappen,25.064,red_bull
hulkenberg,20,2,18:37:08,24.768,2024,1,hulkenberg,24.768,haas
