season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,safety_car_pit_lap,race_q95_stop,abnormal_stop_proxy,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,8,2,18.66,mercedes,0,25.086999999999996,1,278,153,18.15555529531083,21.16481408134814,0.5044447046891705,-2.5048140813481403
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,26,3,22.69,mercedes,0,25.086999999999996,1,278,153,18.15555529531083,22.159617499312528,4.534444704689172,0.5303825006874732
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,43,4,22.664,mercedes,0,25.086999999999996,1,278,153,18.15555529531083,24.852023293842805,4.508444704689172,-2.1880232938428037
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,7,1,18.153,williams,0,25.086999999999996,1,271,153,19.006384873815758,21.931706431104676,-0.8533848738157594,-3.778706431104677
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,8,2,18.784,williams,0,25.086999999999996,1,271,153,19.006384873815758,21.62429352530539,-0.22238487381575922,-2.840293525305391
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,13,3,22.936,williams,0,25.086999999999996,1,271,153,19.006384873815758,22.38411585627618,3.929615126184242,0.5518841437238216
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,39,4,22.958,williams,0,25.086999999999996,1,271,153,19.006384873815758,25.239200864878953,3.9516151261842403,-2.2812008648789543
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,7,1,17.943,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,21.263529661688537,0.1584797770683366,-3.3205296616885356
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,8,2,17.771,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,20.956116755889255,-0.013520222931663994,-3.185116755889254
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,27,3,22.667,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,21.968995642083918,4.882479777068337,0.6980043579160835
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,52,4,23.064,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,24.80600518245641,5.279479777068335,-1.7420051824564098
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,7,1,17.916,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,20.863612878092788,0.20861005537494393,-2.9476128780927873
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,8,2,17.807,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,20.556199972293502,0.09961005537494216,-2.7491999722935034
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,27,3,22.722,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,21.569078858488165,5.014610055374945,1.1529211415118361
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,40,4,22.766,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,24.18918278009734,5.058610055374942,-1.423182780097342
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,7,1,17.995,haas,0,25.086999999999996,1,272,153,19.154934605747407,22.5462896705819,-1.1599346057474058,-4.551289670581898
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,8,2,18.467,haas,0,25.086999999999996,1,272,153,19.154934605747407,22.238876764782614,-0.6879346057474081,-3.771876764782615
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,34,3,23.546,haas,0,25.086999999999996,1,272,153,19.154934605747407,23.378283928589212,4.391065394252593,0.16771607141078704
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,7,1,17.861,haas,0,25.086999999999996,1,272,153,19.154934605747407,22.5462896705819,-1.2939346057474062,-4.6852896705818985
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,8,2,18.588,haas,0,25.086999999999996,1,272,153,19.154934605747407,22.238876764782614,-0.5669346057474058,-3.6508767647826126
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,11,3,41.173,haas,0,25.086999999999996,1,272,153,19.154934605747407,22.96254815929285,22.018065394252595,18.21045184070715
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,29,4,25.597,haas,0,25.086999999999996,1,272,153,19.154934605747407,25.67302942205341,6.4420653942525945,-0.07602942205340923
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,61,5,24.627,haas,0,25.086999999999996,1,272,153,19.154934605747407,26.397946663709973,5.472065394252592,-1.7709466637099744
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,6,2,17.719,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,21.001015802459353,-0.03911560234126199,-3.2820158024593518
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,7,3,17.673,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,21.688536260509032,-0.08511560234126492,-4.015536260509034
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,8,4,19.176,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,24.091734563354887,1.4178843976587352,-4.915734563354889
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,37,5,24.211,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,24.762425400320623,6.452884397658735,-0.5514254003206247
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,7,1,19.285,alpine,0,25.086999999999996,1,249,153,17.976872639129855,21.732105534956162,1.3081273608701451,-2.4471055349561617
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,8,2,17.818,alpine,0,25.086999999999996,1,249,153,17.976872639129855,21.424692629156876,-0.1588726391298536,-3.606692629156875
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,30,3,23.504,alpine,0,25.086999999999996,1,249,153,17.976872639129855,22.491797920042366,5.527127360870146,1.0122020799576354
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,7,1,18.308,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,20.863612878092788,0.6006100553749434,-2.555612878092788
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,8,2,18.136,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,20.556199972293502,0.4286100553749428,-2.420199972293503
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,28,3,23.165,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,21.58715432671844,5.457610055374943,1.5778456732815584
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,42,4,22.656,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,24.22533371655789,4.948610055374942,-1.5693337165578924
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,69,5,22.916,red_bull,0,25.086999999999996,1,292,153,17.707389944625056,24.859873617063077,5.208610055374944,-1.9438736170630762
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,7,1,18.327,alfa,0,25.086999999999996,1,194,153,17.951331479714863,21.84702994978671,0.37566852028513864,-3.520029949786707
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,8,2,18.763,alfa,0,25.086999999999996,1,194,153,17.951331479714863,21.539617043987427,0.8116685202851386,-2.776617043987425
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,28,3,23.541,alfa,0,25.086999999999996,1,194,153,17.951331479714863,22.570571398412362,5.589668520285137,0.9704286015876384
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,52,4,22.666,alfa,0,25.086999999999996,1,194,153,17.951331479714863,25.38950547055458,4.714668520285137,-2.7235054705545814
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,7,1,19.732,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,21.34457964471919,1.9738843976587361,-1.6125796447191902
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,8,2,18.347,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,21.037166738919904,0.5888843976587381,-2.6901667389199027
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,30,3,22.839,mclaren,0,25.086999999999996,1,270,153,17.758115602341263,22.1042720298054,5.0808843976587355,0.7347279701945979
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,6,1,22.978,williams,0,25.086999999999996,1,271,153,19.006384873815758,21.9136309628744,3.9716151261842434,1.0643690371256014
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,7,2,20.844,williams,0,25.086999999999996,1,271,153,19.006384873815758,21.60621805707511,1.837615126184243,-0.7622180570751098
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,8,3,18.179,williams,0,25.086999999999996,1,271,153,19.006384873815758,22.293738515124797,-0.8273848738157596,-4.114738515124799
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,41,4,23.132,williams,0,25.086999999999996,1,271,153,19.006384873815758,25.275351801339504,4.125615126184243,-2.1433518013395023
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,7,1,18.46,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,21.263529661688537,0.6754797770683361,-2.803529661688536
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,8,2,18.373,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,20.956116755889255,0.5884797770683363,-2.583116755889254
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,26,3,23.321,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,21.95092017385364,5.536479777068337,1.3700798261463625
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,53,4,22.745,ferrari,0,25.086999999999996,1,259,153,17.784520222931665,24.82408065068669,4.960479777068336,-2.079080650686688
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,7,1,17.948,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,21.629881921595086,-0.024416012950510435,-3.6818819215950853
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,8,2,17.935,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,21.3224690157958,-0.03741601295051211,-3.3874690157958014
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,22,3,24.997,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,22.24497056083908,7.024583987049489,2.7520294391609212
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,4,1,31.939,alphatauri,0,25.086999999999996,1,202,153,17.494736272481212,21.447713575162958,14.444263727518788,10.491286424837043
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,6,2,17.758,alphatauri,0,25.086999999999996,1,202,153,17.494736272481212,21.158376137593947,0.2632637275187868,-3.4003761375939483
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,7,3,17.711,alphatauri,0,25.086999999999996,1,202,153,17.494736272481212,21.84589659564363,0.2162637275187862,-4.134896595643632
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,8,4,18.499,alphatauri,0,25.086999999999996,1,202,153,17.494736272481212,24.24909489848949,1.0042637275187865,-5.75009489848949
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,39,5,35.416,alphatauri,0,25.086999999999996,1,202,153,17.494736272481212,24.955936671915776,17.921263727518784,10.460063328084221
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,7,1,18.107,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,21.629881921595086,0.13458398704948848,-3.5228819215950864
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,8,2,17.896,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,21.3224690157958,-0.07641601295051004,-3.4264690157957993
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,28,3,24.464,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,22.35342337022074,6.491583987049488,2.11057662977926
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,55,4,22.978,aston_martin,0,25.086999999999996,1,271,153,17.97241601295051,25.226583847053785,5.005583987049491,-2.2485838470537836
2021,20,Qatar Grand Prix,Losail International Circuit,alonso,23,1,25.991,alpine,0,31.256599999999978,1,249,141,28.20191871862343,28.289489440363223,-2.2109187186234287,-2.2984894403632232
2021,20,Qatar Grand Prix,Losail International Circuit,bottas,33,1,36.341,mercedes,0,31.256599999999978,1,278,141,28.3806013748044,28.210365574857256,7.960398625195602,8.130634425142745
2021,20,Qatar Grand Prix,Losail International Circuit,gasly,13,1,25.63,alphatauri,0,31.256599999999978,1,202,141,27.719782351974786,27.878569202958086,-2.0897823519747867,-2.2485692029580875
2021,20,Qatar Grand Prix,Losail International Circuit,gasly,35,2,26.109,alphatauri,0,31.256599999999978,1,202,141,27.719782351974786,27.950741129994604,-1.610782351974784,-1.8417411299946025
2021,20,Qatar Grand Prix,Losail International Circuit,giovinazzi,15,1,25.987,alfa,0,31.256599999999978,1,194,141,28.176377559208436,28.25981010935156,-2.189377559208438,-2.2728101093515605
2021,20,Qatar Grand Prix,Losail International Circuit,giovinazzi,32,2,25.347,alfa,0,31.256599999999978,1,194,141,28.176377559208436,28.241604695236695,-2.829377559208435,-2.894604695236694
2021,20,Qatar Grand Prix,Losail International Circuit,hamilton,18,1,25.235,mercedes,0,31.256599999999978,1,278,141,28.3806013748044,27.939233551403106,-3.1456013748044,-2.7042335514031066
2021,20,Qatar Grand Prix,Losail International Circuit,hamilton,42,2,25.381,mercedes,0,31.256599999999978,1,278,141,28.3806013748044,28.04755641490018,-2.9996013748043993,-2.666556414900178
2021,20,Qatar Grand Prix,Losail International Circuit,latifi,18,1,25.811,williams,0,31.256599999999978,1,271,141,29.231430953309335,28.398712995360356,-3.420430953309335,-2.5877129953603557
2021,20,Qatar Grand Prix,Losail International Circuit,leclerc,27,1,25.799,ferrari,0,31.256599999999978,1,259,141,28.009566302425238,27.893215440016707,-2.2105663024252387,-2.0942154400167077
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,17,1,25.3,red_bull,0,31.256599999999978,1,292,141,27.93243602411863,27.31254397411819,-2.632436024118629,-2.012543974118188
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,41,2,25.175,red_bull,0,31.256599999999978,1,292,141,27.93243602411863,27.420866837615264,-2.757436024118629,-2.2458668376152637
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,55,3,25.465,red_bull,0,31.256599999999978,1,292,141,27.93243602411863,28.34336838265855,-2.46743602411863,-2.87836838265855
2021,20,Qatar Grand Prix,Losail International Circuit,mazepin,31,1,26.515,haas,0,31.256599999999978,1,272,141,29.37998068524098,29.24827732183118,-2.8649806852409796,-2.733277321831178
2021,20,Qatar Grand Prix,Losail International Circuit,mickschumacher,22,1,25.881,haas,0,31.256599999999978,1,272,141,29.37998068524098,29.08559810775869,-3.49898068524098,-3.204598107758688
2021,20,Qatar Grand Prix,Losail International Circuit,norris,25,1,25.319,mclaren,0,31.256599999999978,1,270,141,27.983161681834837,27.938114486586805,-2.6641616818348375,-2.619114486586806
2021,20,Qatar Grand Prix,Losail International Circuit,norris,49,2,26.552,mclaren,0,31.256599999999978,1,270,141,27.983161681834837,28.04643735008388,-1.431161681834837,-1.4944373500838815
2021,20,Qatar Grand Prix,Losail International Circuit,ocon,24,1,25.517,alpine,0,31.256599999999978,1,249,141,28.20191871862343,28.307564908593502,-2.684918718623429,-2.7905649085935025
2021,20,Qatar Grand Prix,Losail International Circuit,perez,19,1,25.419,red_bull,0,31.256599999999978,1,292,141,27.93243602411863,27.348694910578747,-2.5134360241186293,-1.9296949105787462
2021,20,Qatar Grand Prix,Losail International Circuit,perez,41,2,25.42,red_bull,0,31.256599999999978,1,292,141,27.93243602411863,27.420866837615264,-2.512436024118628,-2.0008668376152627
2021,20,Qatar Grand Prix,Losail International Circuit,raikkonen,10,1,26.174,alfa,0,31.256599999999978,1,194,141,28.176377559208436,28.169432768200178,-2.002377559208437,-1.9954327682001782
2021,20,Qatar Grand Prix,Losail International Circuit,raikkonen,30,2,25.633,alfa,0,31.256599999999978,1,194,141,28.176377559208436,28.205453758776144,-2.5433775592084373,-2.5724537587761453
2021,20,Qatar Grand Prix,Losail International Circuit,ricciardo,26,1,25.562,mclaren,0,31.256599999999978,1,270,141,27.983161681834837,27.95618995481708,-2.4211616818348354,-2.3941899548170795
2021,20,Qatar Grand Prix,Losail International Circuit,russell,17,1,26.121,williams,0,31.256599999999978,1,271,141,29.231430953309335,28.380637527130077,-3.1104309533093364,-2.259637527130078
2021,20,Qatar Grand Prix,Losail International Circuit,russell,49,2,35.006,williams,0,31.256599999999978,1,271,141,29.231430953309335,28.63356413646937,5.774569046690665,6.3724358635306295
2021,20,Qatar Grand Prix,Losail International Circuit,sainz,27,1,25.639,ferrari,0,31.256599999999978,1,259,141,28.009566302425238,27.893215440016707,-2.370566302425239,-2.254215440016708
2021,20,Qatar Grand Prix,Losail International Circuit,stroll,23,1,26.157,aston_martin,0,31.256599999999978,1,271,141,28.197462092444084,28.187265827002143,-2.040462092444084,-2.030265827002143
2021,20,Qatar Grand Prix,Losail International Circuit,tsunoda,9,1,25.659,alphatauri,0,31.256599999999978,1,202,141,27.719782351974786,27.806267330036977,-2.0607823519747868,-2.1472673300369784
2021,20,Qatar Grand Prix,Losail International Circuit,tsunoda,34,2,26.674,alphatauri,0,31.256599999999978,1,202,141,27.719782351974786,27.932665661764332,-1.0457823519747862,-1.2586656617643328
2021,20,Qatar Grand Prix,Losail International Circuit,vettel,26,1,25.726,aston_martin,0,31.256599999999978,1,271,141,28.197462092444084,28.241492231692973,-2.471462092444085,-2.515492231692974
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,alonso,13,2,1.01985,alpine,0,1.1054228,0,249,90,15.630745866586638,0.615495982218353,-14.610895866586638,0.4043540177816469
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,alonso,15,3,1.101826,alpine,0,1.1054228,0,249,90,15.630745866586638,1.321091908498313,-14.528919866586637,-0.21926590849831307
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,bottas,15,3,1.089473,mercedes,0,1.1054228,0,278,90,15.809428522767613,1.0612133606895777,-14.719955522767613,0.02825963931042219
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,gasly,13,1,1.001775,alphatauri,0,1.1054228,0,202,90,15.148609499937995,0.7108188011455456,-14.146834499937995,0.29095619885445445
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,gasly,15,2,1.092287,alphatauri,0,1.1054228,0,202,90,15.148609499937995,0.4214813635765342,-14.056322499937995,0.6708056364234658
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,giovinazzi,13,1,1.004917,alfa,0,1.1054228,0,194,90,15.605204707171648,1.0559087710784674,-14.600287707171647,-0.05099177107846731
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,giovinazzi,15,2,1.094749,alfa,0,1.1054228,0,194,90,15.605204707171648,0.7665713335094559,-14.510455707171648,0.32817766649054403
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,hamilton,15,3,1.086674,mercedes,0,1.1054228,0,278,90,15.809428522767613,1.0612133606895777,-14.722754522767612,0.025460639310422195
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,latifi,13,2,1.0172569999999999,williams,0,1.1054228,0,271,90,16.660258101272543,0.8150968783668677,-15.643001101272542,0.20216012163313213
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,latifi,15,3,1.107052,williams,0,1.1054228,1,271,90,16.660258101272543,22.88392638786004,-15.553206101272544,-21.77687438786004
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,leclerc,15,3,1.095192,ferrari,0,1.1054228,0,259,90,15.43839345038845,0.8525160352306904,-14.343201450388449,0.24267596476930953
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,maxverstappen,15,2,1.087591,red_bull,0,1.1054228,0,292,90,15.361263172081841,-0.21684573818446706,-14.273672172081842,1.304436738184467
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,mazepin,13,1,1.019226,haas,0,1.1054228,0,272,90,16.80880783320419,1.7551684918736559,-15.789581833204192,-0.7359424918736559
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,norris,13,2,1.017303,mclaren,0,1.1054228,0,270,90,15.411988829798048,0.22797009198138252,-14.394685829798048,0.7893329080186176
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,norris,15,3,1.116576,mclaren,0,1.1054228,1,270,90,15.411988829798048,22.296799601474554,-14.295412829798048,-21.180223601474555
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ocon,15,2,1.08829,alpine,0,1.1054228,0,249,90,15.630745866586638,0.6516469186789062,-14.542455866586637,0.43664308132109375
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,perez,13,2,1.002619,red_bull,0,1.1054228,0,292,90,15.361263172081841,-0.2529966746450203,-14.358644172081842,1.2556156746450202
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,raikkonen,13,1,1.008569,alfa,0,1.1054228,0,194,90,15.605204707171648,1.0559087710784674,-14.596635707171648,-0.04733977107846732
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,raikkonen,15,2,1.0992819999999999,alfa,0,1.1054228,0,194,90,15.605204707171648,0.7665713335094559,-14.505922707171647,0.3327106664905439
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ricciardo,15,2,1.087296,mclaren,0,1.1054228,0,270,90,15.411988829798048,0.26412102844193575,-14.324692829798048,0.8231749715580643
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,russell,13,2,1.021615,williams,0,1.1054228,0,271,90,16.660258101272543,0.8150968783668677,-15.638643101272542,0.2065181216331322
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,sainz,13,1,1.004618,ferrari,0,1.1054228,0,259,90,15.43839345038845,0.47240848298029503,-14.433775450388449,0.532209517019705
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,sainz,15,2,1.097194,ferrari,0,1.1054228,0,259,90,15.43839345038845,0.1830710454112836,-14.34119945038845,0.9141229545887164
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,stroll,13,2,1.020939,aston_martin,0,1.1054228,0,271,90,15.626289240407297,0.5132723688572769,-14.605350240407297,0.5076666311427231
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,stroll,15,3,1.102979,aston_martin,0,1.1054228,0,271,90,15.626289240407297,1.218868295137237,-14.523310240407298,-0.115889295137237
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,tsunoda,13,1,1.006407,alphatauri,0,1.1054228,0,202,90,15.148609499937995,0.7108188011455456,-14.142202499937996,0.2955881988544544
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,tsunoda,15,2,1.100644,alphatauri,0,1.1054228,0,202,90,15.148609499937995,0.4214813635765342,-14.047965499937995,0.6791626364234657
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,vettel,13,1,1.0123039999999999,aston_martin,0,1.1054228,0,271,90,15.626289240407297,0.8387607428868415,-14.613985240407297,0.17354325711315832
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,vettel,15,2,1.098749,aston_martin,0,1.1054228,0,271,90,15.626289240407297,0.5494233053178301,-14.527540240407298,0.5493256946821699
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,alonso,36,1,21.304,alpine,0,22.458599999999997,1,249,125,22.359807921321526,22.931058084653113,-1.0558079213215272,-1.6270580846531146
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,bottas,30,1,21.669,mercedes,0,22.458599999999997,1,278,125,22.5384905775025,22.562726727462717,-0.8694905775024999,-0.8937267274627168
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,36,1,22.133,alphatauri,0,22.458599999999997,1,202,125,21.87767155467288,22.70089252955074,0.2553284453271196,-0.5678925295507398
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,54,2,21.92,alphatauri,0,22.458599999999997,1,202,125,21.87767155467288,22.700762583666155,0.04232844532712221,-0.7807625836661529
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,giovinazzi,17,1,22.283,alfa,0,22.458599999999997,1,194,125,22.334266761906534,22.702548603108404,-0.051266761906532565,-0.41954860310840303
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,hamilton,14,1,21.595,mercedes,0,22.458599999999997,1,278,125,22.5384905775025,22.273519235778288,-0.9434905775025015,-0.678519235778289
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,28,1,21.241,williams,0,22.458599999999997,1,271,125,23.38932015600743,22.986055234959416,-2.148320156007429,-1.7450552349594162
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,leclerc,15,1,22.461,ferrari,0,22.458599999999997,1,259,125,22.167455505123336,22.082897378549678,0.293544494876663,0.3781026214503207
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,leclerc,35,2,21.173,ferrari,0,22.458599999999997,1,259,125,22.167455505123336,22.118918369125648,-0.9944555051233372,-0.9459183691256499
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,maxverstappen,13,1,21.152,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,21.646829658493377,-0.9383252268167261,-0.49482965849337646
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,maxverstappen,36,2,21.871,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,21.737077053760174,-0.2193252268167285,0.13392294623982437
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,maxverstappen,53,3,21.453,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,22.713805003494283,-0.6373252268167278,-1.2608050034942835
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,10,1,22.124,haas,0,22.458599999999997,1,272,125,23.53786988793908,23.27528004629166,-1.4138698879390823,-1.1512800462916601
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,mickschumacher,52,2,22.07,haas,0,22.458599999999997,1,272,125,23.53786988793908,23.708961337933715,-1.4678698879390808,-1.638961337933715
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,17,1,21.38,mclaren,0,22.458599999999997,1,270,125,22.141050884532937,22.200098298040885,-0.7610508845329385,-0.820098298040886
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,norris,48,2,22.173,mclaren,0,22.458599999999997,1,270,125,22.141050884532937,22.434949439149896,0.03194911546706081,-0.2619494391498982
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,ocon,15,1,21.677,alpine,0,22.458599999999997,1,249,125,22.359807921321526,22.551473251817303,-0.6828079213215261,-0.8744732518173031
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,21,1,21.471,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,21.79143340433559,-0.6193252268167271,-0.32043340433558853
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,36,2,21.413,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,21.737077053760174,-0.6773252268167269,-0.32407705376017404
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,perez,53,3,21.385,red_bull,0,22.458599999999997,1,292,125,22.090325226816727,22.713805003494283,-0.7053252268167256,-1.3288050034942813
