season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,safety_car_pit_lap,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2023,6,Monaco Grand Prix,Circuit de Monaco,albon,52,2,26.99,williams,0,0,0,34.06265,1,209,52,19.253638302624886,25.32138126577139,7.736361697375113,1.668618734228609
2023,6,Monaco Grand Prix,Circuit de Monaco,alonso,54,1,24.414,aston_martin,0,0,0,34.06265,1,206,52,18.373257771559285,25.16398367056015,6.040742228440717,-0.7499836705601481
2023,6,Monaco Grand Prix,Circuit de Monaco,alonso,55,2,25.916,aston_martin,0,0,0,34.06265,1,206,52,18.373257771559285,24.99294589355424,7.542742228440716,0.9230541064457611
2023,6,Monaco Grand Prix,Circuit de Monaco,bottas,51,1,30.395,alfa,0,0,0,34.06265,1,133,52,18.528500856391798,25.47168655897029,11.866499143608202,4.923313441029709
2023,6,Monaco Grand Prix,Circuit de Monaco,devries,53,1,24.539,alphatauri,0,0,0,34.06265,1,138,52,18.285258862828602,24.894545497505472,6.253741137171399,-0.3555454975054708
2023,6,Monaco Grand Prix,Circuit de Monaco,gasly,47,1,23.902,alpine,0,0,0,34.06265,1,193,52,18.633279249542223,25.267304347375678,5.268720750457778,-1.3653043473756767
2023,6,Monaco Grand Prix,Circuit de Monaco,gasly,54,2,29.949,alpine,0,0,0,34.06265,1,193,52,18.633279249542223,25.12801879078685,11.315720750457778,4.820981209213151
2023,6,Monaco Grand Prix,Circuit de Monaco,hamilton,31,1,24.594,mercedes,0,0,0,34.06265,1,210,52,18.409880642812745,24.9684766856534,6.184119357187257,-0.37447668565339853
2023,6,Monaco Grand Prix,Circuit de Monaco,hamilton,54,2,26.685,mercedes,0,0,0,34.06265,1,210,52,18.409880642812745,24.913863716843455,8.275119357187254,1.7711362831565438
2023,6,Monaco Grand Prix,Circuit de Monaco,hulkenberg,54,2,34.725,haas,0,0,0,34.06265,1,212,52,19.50227699359191,25.941337732811355,15.222723006408092,8.783662267188646
2023,6,Monaco Grand Prix,Circuit de Monaco,hulkenberg,59,3,25.672,haas,0,0,0,34.06265,1,212,52,19.50227699359191,26.48449337020756,6.169723006408091,-0.8124933702075587
2023,6,Monaco Grand Prix,Circuit de Monaco,kevinmagnussen,56,1,51.052,haas,0,0,0,34.06265,1,212,52,19.50227699359191,26.128251620025807,31.54972300640809,24.923748379974192
2023,6,Monaco Grand Prix,Circuit de Monaco,leclerc,44,1,24.192,ferrari,0,0,0,34.06265,1,198,52,18.251440280176755,24.75919230105562,5.940559719823245,-0.5671923010556199
2023,6,Monaco Grand Prix,Circuit de Monaco,leclerc,55,2,25.713,ferrari,0,0,0,34.06265,1,198,52,18.251440280176755,24.641074891411513,7.461559719823246,1.0719251085884878
2023,6,Monaco Grand Prix,Circuit de Monaco,maxverstappen,55,1,24.798,red_bull,0,0,0,34.06265,1,220,52,17.855478777288468,24.51443894971447,6.94252122271153,0.28356105028552747
2023,6,Monaco Grand Prix,Circuit de Monaco,norris,50,1,24.663,mclaren,0,0,0,34.06265,1,208,52,18.155487466554938,24.976942939693483,6.5075125334450625,-0.31394293969348297
2023,6,Monaco Grand Prix,Circuit de Monaco,norris,54,2,33.428,mclaren,0,0,0,34.06265,1,208,52,18.155487466554938,24.821781272896114,15.27251253344506,8.606218727103883
2023,6,Monaco Grand Prix,Circuit de Monaco,ocon,32,1,25.833,alpine,0,0,0,34.06265,1,193,52,18.633279249542223,25.187923796332974,7.199720750457775,0.6450762036670241
2023,6,Monaco Grand Prix,Circuit de Monaco,ocon,54,2,24.707,alpine,0,0,0,34.06265,1,193,52,18.633279249542223,25.12801879078685,6.0737207504577775,-0.42101879078684945
2023,6,Monaco Grand Prix,Circuit de Monaco,perez,34,2,32.749,red_bull,0,0,0,34.06265,1,220,52,17.855478777288468,24.226976364512595,14.893521222711534,8.522023635487407
2023,6,Monaco Grand Prix,Circuit de Monaco,perez,53,3,24.217,red_bull,0,0,0,34.06265,1,220,52,17.855478777288468,24.844220516215326,6.361521222711531,-0.6272205162153277
2023,6,Monaco Grand Prix,Circuit de Monaco,perez,57,4,29.337,red_bull,0,0,0,34.06265,1,220,52,17.855478777288468,28.11114644728516,11.481521222711532,1.2258535527148382
2023,6,Monaco Grand Prix,Circuit de Monaco,perez,70,5,25.466,red_bull,0,0,0,34.06265,1,220,52,17.855478777288468,26.231790976335137,7.610521222711533,-0.7657909763351363
2023,6,Monaco Grand Prix,Circuit de Monaco,piastri,54,1,25.851,mclaren,0,0,0,34.06265,1,208,52,18.155487466554938,24.998111086638204,7.695512533445061,0.8528889133617952
2023,6,Monaco Grand Prix,Circuit de Monaco,russell,54,1,30.98,mercedes,0,0,0,34.06265,1,210,52,18.409880642812745,25.090193530585545,12.570119357187256,5.889806469414456
2023,6,Monaco Grand Prix,Circuit de Monaco,sainz,33,1,24.252,ferrari,0,0,0,34.06265,1,198,52,18.251440280176755,24.700979896957637,6.000559719823244,-0.4489798969576384
2023,6,Monaco Grand Prix,Circuit de Monaco,sainz,55,2,29.3,ferrari,0,0,0,34.06265,1,198,52,18.251440280176755,24.641074891411513,11.048559719823245,4.6589251085884875
2023,6,Monaco Grand Prix,Circuit de Monaco,sargeant,20,1,24.376,williams,0,0,0,34.06265,1,209,52,19.253638302624886,25.328365903955714,5.122361697375116,-0.9523659039557124
2023,6,Monaco Grand Prix,Circuit de Monaco,sargeant,23,2,27.774,williams,0,0,0,34.06265,1,209,52,19.253638302624886,25.167912200422165,8.520361697375115,2.6060877995778355
2023,6,Monaco Grand Prix,Circuit de Monaco,sargeant,52,3,25.946,williams,0,0,0,34.06265,1,209,52,19.253638302624886,25.838076719486693,6.692361697375116,0.10792328051330813
2023,6,Monaco Grand Prix,Circuit de Monaco,stroll,51,1,24.656,aston_martin,0,0,0,34.06265,1,206,52,18.373257771559285,25.148107560351608,6.282742228440714,-0.4921075603516094
2023,6,Monaco Grand Prix,Circuit de Monaco,tsunoda,53,1,33.706,alphatauri,0,0,0,34.06265,1,138,52,18.285258862828602,24.894545497505472,15.420741137171401,8.81145450249453
2023,6,Monaco Grand Prix,Circuit de Monaco,zhou,52,2,25.26,alfa,0,0,0,34.06265,1,133,52,18.528500856391798,25.30064878196438,6.731499143608204,-0.0406487819643786
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,16,1,23.319,williams,0,0,0,24.10935,1,209,135,23.314862250161873,22.44230356721272,0.00413774983812587,0.8766964327872806
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,37,2,23.449,williams,0,0,0,24.10935,1,209,135,23.314862250161873,22.377106524930415,0.13413774983812843,1.0718934750695865
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,alonso,19,1,22.558,aston_martin,0,0,0,24.10935,1,206,135,22.434481719096276,22.113868194995568,0.12351828090372408,0.4441318050044316
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,alonso,44,2,22.896,aston_martin,0,0,0,24.10935,1,206,135,22.434481719096276,22.069839299657982,0.46151828090372504,0.8261607003420188
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,bottas,5,1,23.691,alfa,0,0,0,24.10935,1,133,135,22.58972480392879,22.363358679307726,1.1012751960712102,1.3276413206922726
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,bottas,39,2,24.097,alfa,0,0,0,24.10935,1,133,135,22.58972480392879,22.366958114595768,1.5072751960712125,1.7300418854042334
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,devries,9,1,22.522,alphatauri,0,0,0,24.10935,1,138,135,22.346482810365593,21.796801691315267,0.1755171896344052,0.7251983086847318
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,devries,38,2,21.976,alphatauri,0,0,0,24.10935,1,138,135,22.346482810365593,21.773940942922405,-0.37048281036559416,0.20205905707759442
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,gasly,19,1,23.388,alpine,0,0,0,24.10935,1,193,135,22.694503197079214,22.25423312896436,0.6934968029207873,1.1337668710356432
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,gasly,39,2,23.61,alpine,0,0,0,24.10935,1,193,135,22.694503197079214,22.183744049945876,0.9154968029207851,1.4262559500541236
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hamilton,24,1,22.575,mercedes,0,0,0,24.10935,1,210,135,22.471104590349732,22.066538238701867,0.10389540965026711,0.5084617612981326
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hamilton,50,2,22.731,mercedes,0,0,0,24.10935,1,210,135,22.471104590349732,22.02780138010046,0.25989540965026947,0.7031986198995419
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hulkenberg,8,1,22.298,haas,0,0,0,24.10935,1,212,135,23.5635009411289,23.00933966689088,-1.2655009411289022,-0.7113396668908827
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hulkenberg,26,2,23.257,haas,0,0,0,24.10935,1,212,135,23.5635009411289,22.928266514400033,-0.30650094112889903,0.32873348559996884
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hulkenberg,43,3,24.484,haas,0,0,0,24.10935,1,212,135,23.5635009411289,23.534926592630406,0.9204990588711013,0.9490734073695961
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,kevinmagnussen,10,1,22.124,haas,0,0,0,24.10935,1,212,135,23.5635009411289,23.01992374036324,-1.4395009411289017,-0.8959237403632407
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,kevinmagnussen,24,2,24.8,haas,0,0,0,24.10935,1,212,135,23.5635009411289,22.917682440927674,1.2364990588711002,1.8823175590723267
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,kevinmagnussen,42,3,22.291,haas,0,0,0,24.10935,1,212,135,23.5635009411289,23.52963455589422,-1.2725009411289,-1.238634555894219
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,leclerc,16,1,21.778,ferrari,0,0,0,24.10935,1,198,135,22.312664227713746,21.7461210826443,-0.5346642277137477,0.03187891735569792
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,leclerc,41,2,23.003,ferrari,0,0,0,24.10935,1,198,135,22.312664227713746,21.702092187306718,0.6903357722862538,1.300907812693282
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,maxverstappen,26,1,22.241,red_bull,0,0,0,24.10935,1,220,135,21.916702724825456,21.49607569456697,0.3242972751745441,0.744924305433031
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,maxverstappen,52,2,22.357,red_bull,0,0,0,24.10935,1,220,135,21.916702724825456,21.457338835965565,0.44029727517454376,0.8996611640344341
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,norris,22,2,22.85,mclaren,0,0,0,24.10935,1,208,135,22.21671141409193,21.787541907540074,0.6332885859080726,1.0624580924599272
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,norris,50,3,22.062,mclaren,0,0,0,24.10935,1,208,135,22.21671141409193,22.452414389868423,-0.15471141409192768,-0.3904143898684218
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ocon,13,1,22.112,alpine,0,0,0,24.10935,1,193,135,22.694503197079214,22.22248090854728,-0.582503197079216,-0.11048090854728088
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ocon,35,2,24.11,alpine,0,0,0,24.10935,1,193,135,22.694503197079214,22.16257590300115,1.415496802920785,1.9474240969988479
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,perez,27,1,21.775,red_bull,0,0,0,24.10935,1,220,135,21.916702724825456,21.501367731303148,-0.14170272482545698,0.27363226869685064
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,perez,50,2,21.537,red_bull,0,0,0,24.10935,1,220,135,21.916702724825456,21.446754762493203,-0.37970272482545653,0.09024523750679592
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,piastri,17,1,22.37,mclaren,0,0,0,24.10935,1,208,135,22.21671141409193,21.937411537601264,0.15328858590807215,0.43258846239873705
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,piastri,39,2,22.862,mclaren,0,0,0,24.10935,1,208,135,22.21671141409193,21.87750653205514,0.6452885859080695,0.9844934679448585
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,russell,25,1,22.275,mercedes,0,0,0,24.10935,1,210,135,22.471104590349732,22.071830275438046,-0.1961045903497336,0.2031697245619526
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,russell,45,2,22.054,mercedes,0,0,0,24.10935,1,210,135,22.471104590349732,22.00134119641956,-0.4171045903497337,0.05265880358043873
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,sainz,15,1,22.321,ferrari,0,0,0,24.10935,1,198,135,22.312664227713746,21.74082904590812,0.00833577228625515,0.58017095409188
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,sainz,41,2,22.375,ferrari,0,0,0,24.10935,1,198,135,22.312664227713746,21.702092187306718,0.06233577228625364,0.6729078126932819
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,sargeant,17,1,22.583,williams,0,0,0,24.10935,1,209,135,23.314862250161873,22.4475956039489,-0.7318622501618748,0.1354043960510971
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,sargeant,36,2,23.827,williams,0,0,0,24.10935,1,209,135,23.314862250161873,22.371814488194236,0.5121377498381285,1.455185511805766
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,stroll,14,1,22.355,aston_martin,0,0,0,24.10935,1,206,135,22.434481719096276,22.087408011314665,-0.07948171909627533,0.26759198868533574
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,stroll,34,2,23.371,aston_martin,0,0,0,24.10935,1,206,135,22.434481719096276,22.01691893229618,0.9365182809037229,1.3540810677038202
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,tsunoda,10,1,22.176,alphatauri,0,0,0,24.10935,1,138,135,22.346482810365593,21.80209372805145,-0.17048281036559487,0.37390627194854886
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,tsunoda,34,2,22.009,alphatauri,0,0,0,24.10935,1,138,135,22.346482810365593,21.752772795977684,-0.3374828103655929,0.25622720402231636
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,zhou,9,1,23.43,alfa,0,0,0,24.10935,1,133,135,22.58972480392879,22.384526826252447,0.8402751960712109,1.0454731737475527
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,zhou,36,2,22.889,alfa,0,0,0,24.10935,1,133,135,22.58972480392879,22.351082004387226,0.29927519607121056,0.5379179956127729
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,albon,12,1,25.064,williams,0,0,0,27.5186,1,209,106,27.01911966809913,26.620712818980206,-1.9551196680991296,-1.5567128189802055
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,alonso,12,1,24.031,aston_martin,0,0,0,27.5186,1,206,106,26.13873913703353,26.276401336554514,-2.10773913703353,-2.245401336554515
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,alonso,41,2,23.928,aston_martin,0,0,0,27.5186,1,206,106,26.13873913703353,26.253540588161652,-2.210739137033528,-2.325540588161651
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,bottas,36,1,24.038,alfa,0,0,0,27.5186,1,133,106,26.29398222186604,26.726989216841524,-2.2559822218660415,-2.6889892168415237
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,devries,11,1,24.96,alphatauri,0,0,0,27.5186,1,138,106,26.050740228302846,26.006963163499837,-1.0907402283028453,-1.0469631634998358
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,devries,50,2,23.786,alphatauri,0,0,0,27.5186,1,138,106,26.050740228302846,26.037022782468775,-2.264740228302845,-2.251022782468773
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,gasly,10,1,27.515,alpine,0,0,0,27.5186,1,193,106,26.39876061501647,26.406182197050946,1.1162393849835297,1.108817802949055
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,gasly,33,2,24.117,alpine,0,0,0,27.5186,1,193,106,26.39876061501647,26.351569228241,-2.28176061501647,-2.234569228241
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,hamilton,12,1,24.339,mercedes,0,0,0,27.5186,1,210,106,26.17536200828699,26.20261119657991,-1.83636200828699,-1.8636111965799103
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,hamilton,40,2,23.749,mercedes,0,0,0,27.5186,1,210,106,26.17536200828699,26.174458411450868,-2.42636200828699,-2.425458411450869
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,hulkenberg,11,1,24.88,haas,0,0,0,27.5186,1,212,106,27.267758359066153,27.22479317581163,-2.3877583590661544,-2.344793175811631
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,hulkenberg,31,2,24.2,haas,0,0,0,27.5186,1,212,106,27.267758359066153,27.154304096793144,-3.067758359066154,-2.9543040967931447
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,kevinmagnussen,35,1,24.909,haas,0,0,0,27.5186,1,212,106,27.267758359066153,27.351802057479954,-2.3587583590661545,-2.4428020574799554
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,kevinmagnussen,53,2,24.515,haas,0,0,0,27.5186,1,212,106,27.267758359066153,27.27072890498911,-2.752758359066153,-2.755728904989109
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,leclerc,39,1,24.343,ferrari,0,0,0,27.5186,1,198,106,26.016921645651,26.067415326288657,-1.6739216456509993,-1.724415326288657
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,maxverstappen,12,1,23.644,red_bull,0,0,0,27.5186,1,220,106,25.620960142762712,25.621564578972656,-1.9769601427627137,-1.9775645789726575
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,maxverstappen,42,2,23.91,red_bull,0,0,0,27.5186,1,220,106,25.620960142762712,25.60399586731597,-1.710960142762712,-1.6939958673159694
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,norris,12,1,25.862,mclaren,0,0,0,27.5186,1,208,106,25.920968832029182,26.11052875263257,-0.05896883202918346,-0.2485287526325699
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,norris,35,2,23.57,mclaren,0,0,0,27.5186,1,208,106,25.920968832029182,26.055915783822623,-2.3509688320291815,-2.485915783822623
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,ocon,12,1,24.402,alpine,0,0,0,27.5186,1,193,106,26.39876061501647,26.416766270523304,-1.9967606150164698,-2.014766270523303
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,ocon,36,2,23.698,alpine,0,0,0,27.5186,1,193,106,26.39876061501647,26.367445338449542,-2.7007606150164705,-2.669445338449542
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,perez,37,1,23.281,red_bull,0,0,0,27.5186,1,220,106,25.620960142762712,25.753865497377163,-2.3399601427627132,-2.472865497377164
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,perez,68,2,23.218,red_bull,0,0,0,27.5186,1,220,106,25.620960142762712,25.741588822456656,-2.402960142762712,-2.523588822456656
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,piastri,12,1,24.828,mclaren,0,0,0,27.5186,1,208,106,25.920968832029182,26.11052875263257,-1.0929688320291824,-1.2825287526325688
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,piastri,37,2,23.436,mclaren,0,0,0,27.5186,1,208,106,25.920968832029182,26.066499857294986,-2.484968832029182,-2.6304998572949856
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,russell,12,1,88.943,mercedes,0,0,0,27.5186,1,210,106,26.17536200828699,26.20261119657991,62.76763799171301,62.74038880342009
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,sainz,38,1,24.133,ferrari,0,0,0,27.5186,1,198,106,26.016921645651,26.062123289552474,-1.8839216456510002,-1.929123289552475
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,stroll,11,1,23.711,aston_martin,0,0,0,27.5186,1,206,106,26.13873913703353,26.271109299818335,-2.42773913703353,-2.560109299818336
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,stroll,27,2,23.839,aston_martin,0,0,0,27.5186,1,206,106,26.13873913703353,26.179452073855128,-2.29973913703353,-2.340452073855129
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,tsunoda,34,2,27.523,alphatauri,0,0,0,27.5186,1,138,106,26.050740228302846,25.952350194689892,1.4722597716971535,1.570649805310108
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,zhou,12,1,24.161,alfa,0,0,0,27.5186,1,133,106,26.29398222186604,26.599980335173196,-2.1329822218660404,-2.438980335173195
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,zhou,32,2,27.509,alfa,0,0,0,27.5186,1,133,106,26.29398222186604,26.529491256154714,1.2150177781339586,0.9795087438452867
2023,9,Austrian Grand Prix,Red Bull Ring,albon,2,1,16.737,williams,0,0,0,28.583,1,209,145,22.805615737080544,21.886137424599248,-6.068615737080545,-5.14913742459925
2023,9,Austrian Grand Prix,Red Bull Ring,albon,14,2,21.562,williams,0,0,0,28.583,1,209,145,22.805615737080544,21.77331205169132,-1.2436157370805425,-0.21131205169131917
2023,9,Austrian Grand Prix,Red Bull Ring,albon,41,3,27.683,williams,0,0,0,28.583,1,209,145,22.805615737080544,22.43289249728349,4.877384262919456,5.25010750271651
2023,9,Austrian Grand Prix,Red Bull Ring,alonso,2,1,16.6,aston_martin,0,0,0,28.583,1,206,145,21.925235206014943,21.541825942173556,-5.325235206014941,-4.941825942173555
2023,9,Austrian Grand Prix,Red Bull Ring,alonso,15,2,22.371,aston_martin,0,0,0,28.583,1,206,145,21.925235206014943,21.434292606001808,0.445764793985056,0.9367073939981907
2023,9,Austrian Grand Prix,Red Bull Ring,alonso,44,3,21.993,aston_martin,0,0,0,28.583,1,206,145,21.925235206014943,22.10445712506634,0.06776479398505586,-0.11145712506634098
2023,9,Austrian Grand Prix,Red Bull Ring,bottas,2,1,17.13,alfa,0,0,0,28.583,1,133,145,22.080478290847456,21.86540494079224,-4.950478290847457,-4.73540494079224
2023,9,Austrian Grand Prix,Red Bull Ring,bottas,21,2,31.785,alfa,0,0,0,28.583,1,133,145,22.080478290847456,21.789623825037573,9.704521709152544,9.995376174962427
2023,9,Austrian Grand Prix,Red Bull Ring,bottas,40,3,21.975,alfa,0,0,0,28.583,1,133,145,22.080478290847456,22.4068679767403,-0.1054782908474543,-0.43186797674029975
2023,9,Austrian Grand Prix,Red Bull Ring,devries,2,1,17.033,alphatauri,0,0,0,28.583,1,138,145,21.83723629728426,21.27767980585506,-4.804236297284259,-4.244679805855057
2023,9,Austrian Grand Prix,Red Bull Ring,devries,12,2,21.333,alphatauri,0,0,0,28.583,1,138,145,21.83723629728426,21.15427035947477,-0.5042362972842618,0.17872964052522988
2023,9,Austrian Grand Prix,Red Bull Ring,devries,37,3,21.074,alphatauri,0,0,0,28.583,1,138,145,21.83723629728426,21.80326673159458,-0.7632362972842586,-0.7292667315945778
2023,9,Austrian Grand Prix,Red Bull Ring,gasly,2,1,16.38,alpine,0,0,0,28.583,1,193,145,22.18525668399788,21.682190876142347,-5.805256683997882,-5.3021908761423475
2023,9,Austrian Grand Prix,Red Bull Ring,gasly,14,2,21.814,alpine,0,0,0,28.583,1,193,145,22.18525668399788,21.56936550323442,-0.37125668399788125,0.24463449676558113
2023,9,Austrian Grand Prix,Red Bull Ring,gasly,44,3,27.804,alpine,0,0,0,28.583,1,193,145,22.18525668399788,22.244822059035133,5.618743316002117,5.559177940964865
2023,9,Austrian Grand Prix,Red Bull Ring,hamilton,2,1,16.415,mercedes,0,0,0,28.583,1,210,145,21.961858077268403,21.468035802198955,-5.5468580772684035,-5.053035802198956
2023,9,Austrian Grand Prix,Red Bull Ring,hamilton,14,2,21.993,mercedes,0,0,0,28.583,1,210,145,21.961858077268403,21.355210429291024,0.031141922731595884,0.6377895707089749
2023,9,Austrian Grand Prix,Red Bull Ring,hamilton,42,3,27.724,mercedes,0,0,0,28.583,1,210,145,21.961858077268403,22.020082911619376,5.7621419227315975,5.703917088380624
2023,9,Austrian Grand Prix,Red Bull Ring,hulkenberg,2,1,16.778,haas,0,0,0,28.583,1,212,145,23.054254428047567,22.495509818166852,-6.276254428047569,-5.717509818166853
2023,9,Austrian Grand Prix,Red Bull Ring,hulkenberg,11,2,21.891,haas,0,0,0,28.583,1,212,145,23.054254428047567,22.366808335050383,-1.1632544280475692,-0.47580833505038456
2023,9,Austrian Grand Prix,Red Bull Ring,kevinmagnussen,2,2,25.654,haas,0,0,0,28.583,1,212,145,23.054254428047567,22.319180004424762,2.5997455719524325,3.334819995575238
2023,9,Austrian Grand Prix,Red Bull Ring,kevinmagnussen,34,3,22.25,haas,0,0,0,28.583,1,212,145,23.054254428047567,23.00522063369783,-0.8042544280475674,-0.7552206336978315
2023,9,Austrian Grand Prix,Red Bull Ring,leclerc,2,1,16.393,ferrari,0,0,0,28.583,1,198,145,21.803417714632413,21.18995494003083,-5.410417714632413,-4.79695494003083
2023,9,Austrian Grand Prix,Red Bull Ring,leclerc,15,2,23.425,ferrari,0,0,0,28.583,1,198,145,21.803417714632413,21.082421603859082,1.6215822853675874,2.342578396140919
2023,9,Austrian Grand Prix,Red Bull Ring,leclerc,47,3,21.47,ferrari,0,0,0,28.583,1,198,145,21.803417714632413,21.768462233132155,-0.33341771463241443,-0.29846223313215603
2023,9,Austrian Grand Prix,Red Bull Ring,maxverstappen,2,1,16.369,red_bull,0,0,0,28.583,1,220,145,21.407456211744126,20.886989184591698,-5.038456211744126,-4.517989184591698
2023,9,Austrian Grand Prix,Red Bull Ring,maxverstappen,24,2,21.365,red_bull,0,0,0,28.583,1,220,145,21.407456211744126,20.82708417904557,-0.042456211744127614,0.5379158209544279
2023,9,Austrian Grand Prix,Red Bull Ring,maxverstappen,49,3,21.641,red_bull,0,0,0,28.583,1,220,145,21.407456211744126,21.47608055116538,0.2335437882558722,0.16491944883461684
2023,9,Austrian Grand Prix,Red Bull Ring,maxverstappen,69,4,21.328,red_bull,0,0,0,28.583,1,220,145,21.407456211744126,24.827679070014103,-0.07945621174412665,-3.4996790700141034
2023,9,Austrian Grand Prix,Red Bull Ring,norris,2,1,18.076,mclaren,0,0,0,28.583,1,208,145,21.707464901010596,21.37595335825161,-3.6314649010105953,-3.29995335825161
2023,9,Austrian Grand Prix,Red Bull Ring,norris,14,2,21.29,mclaren,0,0,0,28.583,1,208,145,21.707464901010596,21.263127985343683,-0.41746490101059663,0.026872014656316168
2023,9,Austrian Grand Prix,Red Bull Ring,norris,41,3,22.088,mclaren,0,0,0,28.583,1,208,145,21.707464901010596,21.922708430935852,0.3805350989894052,0.16529156906414855
2023,9,Austrian Grand Prix,Red Bull Ring,ocon,2,1,18.143,alpine,0,0,0,28.583,1,193,145,22.18525668399788,21.682190876142347,-4.042256683997881,-3.539190876142346
2023,9,Austrian Grand Prix,Red Bull Ring,ocon,14,2,22.028,alpine,0,0,0,28.583,1,193,145,22.18525668399788,21.56936550323442,-0.15725668399788262,0.45863449676557977
2023,9,Austrian Grand Prix,Red Bull Ring,ocon,40,3,30.427,alpine,0,0,0,28.583,1,193,145,22.18525668399788,22.223653912090413,8.241743316002118,8.203346087909587
