season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,under_safety_car,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,very_short_stop_proxy,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,russell,21,1,30.378,mercedes,0,1,0.32063492063492066,39.247,1,0,278,69,31.337098320663586,31.029552754280708,-0.9590983206635855,-0.6515527542807078
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,russell,35,2,29.713,mercedes,0,1,0.32063492063492066,39.247,1,0,278,69,31.337098320663586,31.21211384378455,-1.6240983206635846,-1.4991138437845493
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,russell,41,3,33.211,mercedes,0,1,0.32063492063492066,39.247,1,0,278,69,31.337098320663586,31.665186375783264,1.873901679336413,1.5458136242167342
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,russell,51,4,29.893,mercedes,0,1,0.32063492063492066,39.247,1,0,278,69,31.337098320663586,33.155258866735224,-1.444098320663585,-3.2622588667352233
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,sainz,35,1,30.603,ferrari,0,1,0.32063492063492066,39.247,1,0,259,69,30.96606324828442,30.788119719337708,-0.36306324828441916,-0.1851197193377061
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,stroll,35,1,29.863,aston_martin,0,1,0.32063492063492066,39.247,1,0,271,69,31.153959038303267,31.14830495144183,-1.2909590383032672,-1.2853049514418302
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,tsunoda,33,1,31.293,alphatauri,0,1,0.32063492063492066,39.247,1,0,202,69,30.67627929783397,30.92165886387842,0.616720702166031,0.37134113612157904
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,vettel,34,1,29.704,aston_martin,0,1,0.32063492063492066,39.247,1,0,271,69,31.153959038303267,31.147684451685187,-1.4499590383032661,-1.4436844516851863
2022,18,Japanese Grand Prix,Suzuka Circuit,alonso,8,2,24.106,alpine,0,1,0.07495069033530571,25.8685,1,0,249,24,23.866406871516027,23.927807356814192,0.23959312848397474,0.17819264318580963
2022,18,Japanese Grand Prix,Suzuka Circuit,alonso,22,3,24.123,alpine,0,1,0.07495069033530571,25.8685,1,0,249,24,23.866406871516027,24.38584388686609,0.2565931284839742,-0.26284388686609006
2022,18,Japanese Grand Prix,Suzuka Circuit,bottas,6,2,24.869,alfa,0,1,0.07495069033530571,25.8685,1,0,194,24,23.840865712101035,23.93271200755175,1.0281342878989648,0.9362879924482499
2022,18,Japanese Grand Prix,Suzuka Circuit,gasly,7,3,24.966,alphatauri,0,1,0.07495069033530571,25.8685,1,0,202,24,23.384270504867384,23.996462436010262,1.5817294951326168,0.9695375639897392
2022,18,Japanese Grand Prix,Suzuka Circuit,gasly,19,4,23.966,alphatauri,0,1,0.07495069033530571,25.8685,1,0,202,24,23.384270504867384,25.487775926475514,0.5817294951326168,-1.521775926475513
2022,18,Japanese Grand Prix,Suzuka Circuit,hamilton,7,2,25.059,mercedes,0,1,0.07495069033530571,25.8685,1,0,278,24,24.045089527697,23.662452790033505,1.0139104723029995,1.3965472099664957
2022,18,Japanese Grand Prix,Suzuka Circuit,kevinmagnussen,7,2,25.594,haas,0,1,0.07495069033530571,25.8685,1,0,272,24,25.04446883813358,24.6437552817919,0.5495311618664225,0.9502447182081006
2022,18,Japanese Grand Prix,Suzuka Circuit,latifi,5,2,24.785,williams,0,1,0.07495069033530571,25.8685,1,0,271,24,24.89591910620193,24.04044139057683,-0.1109191062019299,0.7445586094231693
2022,18,Japanese Grand Prix,Suzuka Circuit,leclerc,7,2,25.899,ferrari,0,1,0.07495069033530571,25.8685,1,0,259,24,23.674054455317837,23.412332758497428,2.224945544682164,2.4866672415025732
2022,18,Japanese Grand Prix,Suzuka Circuit,maxverstappen,7,2,24.308,red_bull,0,1,0.07495069033530571,25.8685,1,0,292,24,23.59692417701123,23.090670895771805,0.7110758229887715,1.2173291042281953
2022,18,Japanese Grand Prix,Suzuka Circuit,mickschumacher,11,2,24.608,haas,0,1,0.07495069033530571,25.8685,1,0,272,24,25.04446883813358,24.646237280818493,-0.4364688381335782,-0.038237280818492536
2022,18,Japanese Grand Prix,Suzuka Circuit,norris,6,2,24.595,mclaren,0,1,0.07495069033530571,25.8685,1,0,270,24,23.647649834727435,23.51074454418307,0.9473501652725638,1.0842554558169297
2022,18,Japanese Grand Prix,Suzuka Circuit,ocon,7,2,25.172,alpine,0,1,0.07495069033530571,25.8685,1,0,249,24,23.866406871516027,23.92718685705755,1.3055931284839737,1.2448131429424514
2022,18,Japanese Grand Prix,Suzuka Circuit,perez,7,2,25.322,red_bull,0,1,0.07495069033530571,25.8685,1,0,292,24,23.59692417701123,23.090670895771805,1.7250758229887708,2.2313291042281946
2022,18,Japanese Grand Prix,Suzuka Circuit,ricciardo,8,2,25.377,mclaren,0,1,0.07495069033530571,25.8685,1,0,270,24,23.647649834727435,23.511985543696362,1.7293501652725638,1.865014456303637
2022,18,Japanese Grand Prix,Suzuka Circuit,russell,7,2,28.728,mercedes,0,1,0.07495069033530571,25.8685,1,0,278,24,24.045089527697,23.662452790033505,4.682910472303,5.065547209966496
2022,18,Japanese Grand Prix,Suzuka Circuit,stroll,7,2,24.005,aston_martin,0,1,0.07495069033530571,25.8685,1,0,271,24,23.861950245336683,23.772517990601557,0.14304975466331626,0.2324820093984421
2022,18,Japanese Grand Prix,Suzuka Circuit,stroll,19,3,23.87,aston_martin,0,1,0.07495069033530571,25.8685,1,0,271,24,23.861950245336683,24.229313521140156,0.008049754663318254,-0.35931352114015525
2022,18,Japanese Grand Prix,Suzuka Circuit,tsunoda,7,2,24.439,alphatauri,0,1,0.07495069033530571,25.8685,1,0,202,24,23.384270504867384,23.54711290255144,1.0547294951326158,0.89188709744856
2022,18,Japanese Grand Prix,Suzuka Circuit,tsunoda,20,3,23.756,alphatauri,0,1,0.07495069033530571,25.8685,1,0,202,24,23.384270504867384,24.004528932846686,0.371729495132616,-0.24852893284668554
2022,18,Japanese Grand Prix,Suzuka Circuit,vettel,5,2,24.218,aston_martin,0,1,0.07495069033530571,25.8685,1,0,271,24,23.861950245336683,23.77127699108826,0.35604975466331723,0.44672300891173933
2022,18,Japanese Grand Prix,Suzuka Circuit,zhou,9,2,24.563,alfa,0,1,0.07495069033530571,25.8685,1,0,194,24,23.840865712101035,23.934573506821692,0.7221342878989638,0.6284264931783063
2022,18,Japanese Grand Prix,Suzuka Circuit,zhou,18,3,24.266,alfa,0,1,0.07495069033530571,25.8685,1,0,194,24,23.840865712101035,24.38950753809035,0.42513428789896324,-0.12350753809035098
2022,19,United States Grand Prix,Circuit of the Americas,albon,9,1,24.624,williams,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,25.848934425862964,25.56768863782486,-1.2249344258629655,-0.9436886378248595
2022,19,United States Grand Prix,Circuit of the Americas,albon,18,2,24.311,williams,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,25.848934425862964,25.74714722854546,-1.5379344258629644,-1.4361472285454617
2022,19,United States Grand Prix,Circuit of the Americas,alonso,18,1,23.87,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,249,135,24.81942219117706,25.458777602602108,-0.9494221911770602,-1.5887776026021072
2022,19,United States Grand Prix,Circuit of the Americas,alonso,22,2,39.707,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,249,135,24.81942219117706,25.63513369453947,14.88757780882294,14.071866305460532
2022,19,United States Grand Prix,Circuit of the Americas,bottas,10,1,25.013,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,194,135,24.79388103176207,25.459959254799777,0.21911896823793242,-0.4469592547997756
2022,19,United States Grand Prix,Circuit of the Americas,gasly,11,1,23.67,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,202,135,24.33728582452842,25.074360149799467,-0.6672858245284168,-1.4043601497994658
2022,19,United States Grand Prix,Circuit of the Americas,gasly,32,2,28.918,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,202,135,24.33728582452842,25.26126473759985,4.580714175471581,3.656735262400151
2022,19,United States Grand Prix,Circuit of the Americas,hamilton,12,1,24.362,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,278,135,24.998104847358036,25.190320537038183,-0.6361048473580375,-0.8283205370381843
2022,19,United States Grand Prix,Circuit of the Americas,hamilton,34,2,24.135,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,278,135,24.998104847358036,25.37784562459521,-0.8631048473580343,-1.2428456245952084
2022,19,United States Grand Prix,Circuit of the Americas,kevinmagnussen,18,1,29.039,haas,0,1,0.1693548387096774,33.729749999999996,1,0,272,135,25.997484157794613,26.175346027336467,3.0415158422053885,2.863653972663535
2022,19,United States Grand Prix,Circuit of the Americas,latifi,5,1,25.321,williams,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,25.848934425862964,25.565206638798266,-0.5279344258629628,-0.2442066387982642
2022,19,United States Grand Prix,Circuit of the Americas,latifi,18,2,24.195,williams,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,25.848934425862964,25.74714722854546,-1.653934425862964,-1.5521472285454614
2022,19,United States Grand Prix,Circuit of the Americas,leclerc,18,1,24.314,ferrari,0,1,0.1693548387096774,33.729749999999996,1,0,259,135,24.62706977497887,24.943923504041994,-0.3130697749788709,-0.6299235040419937
2022,19,United States Grand Prix,Circuit of the Americas,leclerc,35,2,23.755,ferrari,0,1,0.1693548387096774,33.729749999999996,1,0,259,135,24.62706977497887,25.128346092815782,-0.872069774978872,-1.3733460928157832
2022,19,United States Grand Prix,Circuit of the Americas,maxverstappen,13,1,23.866,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,292,135,24.549939496672263,24.619159142533128,-0.683939496672263,-0.7531591425331285
2022,19,United States Grand Prix,Circuit of the Americas,maxverstappen,35,2,32.254,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,292,135,24.549939496672263,24.806684230090156,7.704060503327735,7.447315769909842
2022,19,United States Grand Prix,Circuit of the Americas,mickschumacher,18,1,25.209,haas,0,1,0.1693548387096774,33.729749999999996,1,0,272,135,25.997484157794613,26.175346027336467,-0.7884841577946133,-0.966346027336467
2022,19,United States Grand Prix,Circuit of the Americas,mickschumacher,33,2,24.651,haas,0,1,0.1693548387096774,33.729749999999996,1,0,272,135,25.997484157794613,26.358527616596955,-1.3464841577946132,-1.7075276165969555
2022,19,United States Grand Prix,Circuit of the Americas,norris,14,1,24.026,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,270,135,24.60066515438847,25.040473790457686,-0.5746651543884695,-1.0144737904576857
2022,19,United States Grand Prix,Circuit of the Americas,norris,34,2,23.702,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,270,135,24.60066515438847,25.226757878501417,-0.8986651543884676,-1.5247578785014149
2022,19,United States Grand Prix,Circuit of the Americas,ocon,18,1,24.816,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,249,135,24.81942219117706,25.458777602602108,-0.003422191177062217,-0.6427776026021093
2022,19,United States Grand Prix,Circuit of the Americas,ocon,45,2,24.711,alpine,0,1,0.1693548387096774,33.729749999999996,1,0,249,135,24.81942219117706,25.649405188942378,-0.10842219117706264,-0.9384051889423795
2022,19,United States Grand Prix,Circuit of the Americas,perez,14,1,23.403,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,292,135,24.549939496672263,24.619779642289778,-1.146939496672264,-1.2167796422897794
2022,19,United States Grand Prix,Circuit of the Americas,perez,38,2,24.801,red_bull,0,1,0.1693548387096774,33.729749999999996,1,0,292,135,24.549939496672263,24.8085457293601,0.2510605033277358,-0.007545729360103337
2022,19,United States Grand Prix,Circuit of the Americas,ricciardo,10,1,26.206,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,270,135,24.60066515438847,25.037991791431093,1.6053348456115302,1.1680082085689065
2022,19,United States Grand Prix,Circuit of the Americas,ricciardo,35,2,24.436,mclaren,0,1,0.1693548387096774,33.729749999999996,1,0,270,135,24.60066515438847,25.227378378258063,-0.1646651543884694,-0.791378378258063
2022,19,United States Grand Prix,Circuit of the Americas,russell,13,1,30.038,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,278,135,24.998104847358036,25.19094103679483,5.039895152641964,4.847058963205171
2022,19,United States Grand Prix,Circuit of the Americas,russell,36,2,24.509,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,278,135,24.998104847358036,25.379086624108506,-0.4891048473580355,-0.8700866241085059
2022,19,United States Grand Prix,Circuit of the Americas,russell,54,3,23.947,mercedes,0,1,0.1693548387096774,33.729749999999996,1,0,278,135,24.998104847358036,25.839605153186994,-1.0511048473580367,-1.8926051531869952
2022,19,United States Grand Prix,Circuit of the Americas,stroll,15,1,25.417,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,24.814965564997717,25.302247236876173,0.6020344350022846,0.11475276312382832
2022,19,United States Grand Prix,Circuit of the Americas,tsunoda,10,1,23.688,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,202,135,24.33728582452842,25.07373965004282,-0.6492858245284197,-1.3857396500428223
2022,19,United States Grand Prix,Circuit of the Americas,tsunoda,33,2,23.241,alphatauri,0,1,0.1693548387096774,33.729749999999996,1,0,202,135,24.33728582452842,25.261885237356495,-1.0962858245284188,-2.020885237356495
2022,19,United States Grand Prix,Circuit of the Americas,vettel,18,1,24.307,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,24.814965564997717,25.30410873614612,-0.5079655649977184,-0.9971087361461208
2022,19,United States Grand Prix,Circuit of the Americas,vettel,41,2,38.157,aston_martin,0,1,0.1693548387096774,33.729749999999996,1,0,271,135,24.814965564997717,25.492254323459793,13.34203443500228,12.664745676540203
2022,19,United States Grand Prix,Circuit of the Americas,zhou,9,1,27.326,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,194,135,24.79388103176207,25.459338755043127,2.5321189682379313,1.8666612449568731
2022,19,United States Grand Prix,Circuit of the Americas,zhou,23,2,25.015,alfa,0,1,0.1693548387096774,33.729749999999996,1,0,194,135,24.79388103176207,25.64189984454697,0.2211189682379313,-0.6268998445469691
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,albon,38,1,23.182,williams,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,19.72969907165461,24.914583163989242,3.4523009283453874,-1.7325831639892435
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,alonso,40,1,23.159,alpine,0,1,0.024655547498187092,24.824599999999997,1,0,249,85,18.700186836968708,24.801328630469953,4.458813163031291,-1.6423286304699545
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,39,1,23.863,alfa,0,1,0.024655547498187092,24.824599999999997,1,0,194,85,18.674645677553716,24.806853780964154,5.188354322446283,-0.9438537809641545
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,gasly,40,1,29.168,alphatauri,0,1,0.024655547498187092,24.824599999999997,1,0,202,85,18.218050470320065,24.421254675963848,10.949949529679934,4.7467453240361515
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,hamilton,29,1,23.194,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,278,85,18.878869493149683,24.529769066122782,4.315130506850316,-1.3357690661227828
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,kevinmagnussen,38,1,23.722,haas,0,1,0.024655547498187092,24.824599999999997,1,0,272,85,19.87824880358626,25.516656055691012,3.8437511964137414,-1.7946560556910107
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,23,1,23.826,williams,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,19.72969907165461,24.905275667639515,4.096300928345389,-1.0792756676395143
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,52,2,24.039,williams,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,19.72969907165461,25.097144253493084,4.30930092834539,-1.058144253493083
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,leclerc,28,1,22.193,ferrari,0,1,0.024655547498187092,24.824599999999997,1,0,259,85,18.507834420770518,24.27902853483006,3.6851655792294835,-2.08602853483006
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,maxverstappen,25,1,22.487,red_bull,0,1,0.024655547498187092,24.824599999999997,1,0,292,85,18.43070414246391,23.95550517283449,4.056295857536089,-1.4685051728344902
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,mickschumacher,24,1,23.679,haas,0,1,0.024655547498187092,24.824599999999997,1,0,272,85,19.87824880358626,25.507969059097938,3.8007511964137386,-1.8289690590979397
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,norris,31,1,22.585,mclaren,0,1,0.024655547498187092,24.824599999999997,1,0,270,85,18.481429800180116,24.37992231954229,4.103570199819885,-1.7949223195422874
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ocon,33,1,22.343,alpine,0,1,0.024655547498187092,24.824599999999997,1,0,249,85,18.700186836968708,24.79698513217342,3.642813163031292,-2.4539851321734183
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,perez,23,1,24.892,red_bull,0,1,0.024655547498187092,24.824599999999997,1,0,292,85,18.43070414246391,23.954264173321192,6.46129585753609,0.9377358266788072
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ricciardo,44,1,22.28,mclaren,0,1,0.024655547498187092,24.824599999999997,1,0,270,85,18.481429800180116,24.387988816378716,3.798570199819885,-2.1079888163787146
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,34,1,22.795,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,278,85,18.878869493149683,24.532871564906024,3.916130506850319,-1.7378715649060226
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,69,2,23.118,mercedes,0,1,0.024655547498187092,24.824599999999997,1,0,278,85,18.878869493149683,24.72846314929948,4.239130506850316,-1.6104631492994805
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,sainz,29,1,23.469,ferrari,0,1,0.024655547498187092,24.824599999999997,1,0,259,85,18.507834420770518,24.27964903458671,4.961165579229483,-0.8106490345867101
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,17,1,23.509,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,18.695730210789364,24.632388269611056,4.813269789210636,-1.1233882696110555
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,40,2,23.119,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,18.695730210789364,24.820533856924733,4.423269789210636,-1.7015338569247334
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,tsunoda,29,1,22.468,alphatauri,0,1,0.024655547498187092,24.824599999999997,1,0,202,85,18.218050470320065,24.414429178640717,4.249949529679935,-1.9464291786407166
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,vettel,38,1,22.534,aston_martin,0,1,0.024655547498187092,24.824599999999997,1,0,271,85,18.695730210789364,24.64541876450067,3.838269789210635,-2.1114187645006695
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,zhou,45,1,24.218,alfa,0,1,0.024655547498187092,24.824599999999997,1,0,194,85,18.674645677553716,24.810576779504046,5.543354322446284,-0.5925767795040464
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,4,1,24.361,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,22.632769902387512,5.3546151261842425,1.7282300976124887
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,25,2,23.352,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,22.819674490187893,4.345615126184242,0.5323255098121074
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,albon,47,3,23.322,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,23.282675018292974,4.315615126184241,0.039324981707025586
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,14,1,23.478,alpine,0,0,0,29.9687,1,0,249,153,17.976872639129855,22.524479366921412,5.5011273608701465,0.9535206330785897
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,35,2,28.855,alpine,0,0,0,29.9687,1,0,249,153,17.976872639129855,22.71138395472179,10.878127360870145,6.143616045278211
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,52,3,23.79,alpine,0,0,0,29.9687,1,0,249,153,17.976872639129855,23.17128198404363,5.813127360870144,0.6187180159563681
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,24,1,23.908,alfa,0,0,0,29.9687,1,0,194,153,17.951331479714863,22.536830014738744,5.956668520285138,1.3711699852612576
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,45,2,24.616,alfa,0,0,0,29.9687,1,0,194,153,17.951331479714863,22.723734602539125,6.664668520285137,1.892265397460875
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,19,1,23.46,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.147507911198545,5.9652637275187885,1.3124920888014557
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,35,2,23.328,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.331310000215684,5.833263727518787,0.9966899997843157
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,52,3,23.009,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.791208029537522,5.514263727518788,0.21779197046247845
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,29,1,24.081,mercedes,0,0,0,29.9687,1,0,278,153,18.15555529531083,22.269052796247095,5.92544470468917,1.8119472037529043
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,48,2,23.415,mercedes,0,0,0,29.9687,1,0,278,153,18.15555529531083,22.454716384534176,5.2594447046891695,0.9602836154658227
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,20,1,28.807,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,22.642697898493882,9.80061512618424,6.164302101506117
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,32,2,24.292,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,22.824017988484428,5.2856151261842435,1.4679820115155735
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,52,3,23.64,williams,0,0,0,29.9687,1,0,271,153,19.006384873815758,23.285777517076212,4.633615126184242,0.3542224829237881
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,7,1,30.08,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.00528177006476,12.295479777068334,8.07471822993524
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,21,2,23.172,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.1878428595686,5.387479777068336,0.9841571404313996
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,44,3,23.124,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.651463887430328,5.339479777068334,0.47253611256967076
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,7,1,30.942,red_bull,0,0,0,29.9687,1,0,292,153,17.707389944625056,21.683619907339132,13.234610055374944,9.258380092660868
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,23,2,31.682,red_bull,0,0,0,29.9687,1,0,292,153,17.707389944625056,21.86742199635627,13.974610055374942,9.814578003643728
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,48,3,24.102,red_bull,0,0,0,29.9687,1,0,292,153,17.707389944625056,22.332284023731294,6.394610055374944,1.7697159762687065
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,24,1,24.487,haas,0,0,0,29.9687,1,0,272,153,19.154934605747407,23.247252789222244,5.3320653942525915,1.2397472107777538
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,46,2,25.156,haas,0,0,0,29.9687,1,0,272,153,19.154934605747407,23.434777876779272,6.001065394252592,1.721222123220727
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,24,1,29.338,mclaren,0,0,0,29.9687,1,0,270,153,17.758115602341263,22.11486255137006,11.579884397658738,7.223137448629942
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,45,2,24.669,mclaren,0,0,0,29.9687,1,0,270,153,17.758115602341263,22.30176713917044,6.910884397658737,2.36723286082956
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,24,1,23.868,alpine,0,0,0,29.9687,1,0,249,153,17.976872639129855,22.530684364487893,5.8911273608701435,1.3373156355121054
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,47,2,24.445,alpine,0,0,0,29.9687,1,0,249,153,17.976872639129855,22.71882995180157,6.468127360870145,1.72617004819843
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,23,1,22.869,red_bull,0,0,0,29.9687,1,0,292,153,17.707389944625056,21.693547903445502,5.161610055374943,1.1754520965544977
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,47,2,23.152,red_bull,0,0,0,29.9687,1,0,292,153,17.707389944625056,21.882313990515826,5.444610055374945,1.2696860094841753
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,24,1,23.521,mercedes,0,0,0,29.9687,1,0,278,153,18.15555529531083,22.265950297463853,5.365444704689171,1.255049702536148
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,49,2,23.48,mercedes,0,0,0,29.9687,1,0,278,153,18.15555529531083,22.455336884290826,5.324444704689171,1.0246631157091741
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,17,1,25.206,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.01148676763124,7.421479777068335,3.1945132323687595
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,36,2,23.483,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.197150355918325,5.698479777068336,1.2858496440816758
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,53,3,23.816,ferrari,0,0,0,29.9687,1,0,259,153,17.784520222931665,22.657048385240163,6.031479777068334,1.158951614759836
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,29,1,23.469,aston_martin,0,0,0,29.9687,1,0,271,153,17.97241601295051,22.379117996815143,5.49658398704949,1.089882003184858
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,48,2,23.764,aston_martin,0,0,0,29.9687,1,0,271,153,17.97241601295051,22.564781585102224,5.7915839870494885,1.199218414897775
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,20,1,23.287,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.14812841095519,5.792263727518787,1.1388715890448076
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,40,2,23.645,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.334412498998923,6.150263727518787,1.310587501001077
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,54,3,23.635,alphatauri,0,0,0,29.9687,1,0,202,153,17.494736272481212,22.792449029050818,6.140263727518789,0.8425509709491834
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,26,1,24.248,aston_martin,0,0,0,29.9687,1,0,271,153,17.97241601295051,22.377256497545197,6.27558398704949,1.870743502454804
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,45,2,24.028,aston_martin,0,0,0,29.9687,1,0,271,153,17.97241601295051,22.562920085832282,6.055583987049488,1.4650799141677169
